book_id,title,ratings_count,country_code,is_ebook,average_rating
8021,The Energy of Slaves,346,US,False,4.09
17729,Crabwise to the Hounds,67,US,False,4.03
11979,Monkey Ranch,45,US,False,3.91
6356,The Eclogues and The Georgics,177,US,False,3.82
6341,Wodwo,99,US,False,3.93
8845,Whisper and Shout: Poems to Memorize,40,US,False,4.1
6408,پیامبر,259,US,False,4.23
11864,تا صبح تابناک اهورایی,83,US,False,3.46
18389,Cu voi...,31,US,False,4.1
20925,Molly Is a Faggot,13,US,False,4.5
13382,The Trouble Ball: Poems,62,US,False,4.46
1359,Paradise Lost,942,US,True,3.8
17144,Těžký časy,29,US,False,3.93
9346,Swans In Half-Mourning,24,US,False,4.85
4517,Villieläimiä,26,US,False,4.0
20452,The Growing Season,106,US,False,4.04
12096,Beginnings And Beyond,52,US,False,4.44
1798,بروتوكولات حكماء ريش,989,US,False,3.81
1790,A Great Big Ugly Man Came Up and Tied His Horse to Me,26,US,False,4.53
2258,اللغة والمجاز بين التوحيد ووحدة الوجود,334,US,False,4.3
1298,Archy and Mehitabel,1122,US,False,4.27
4646,Con tal de verte volar,121,US,False,4.23
3743,Hamlet,1288,US,False,4.01
5660,The Art of Shakespeare's Sonnets,509,US,False,4.25
13746,La Triste Fin Du Petit Enfant Huître Et Autres Histoires,101,US,False,4.13
5252,قصيدة الغناء العميق,9,US,False,4.21
16091,The Penguin Book of Greek Verse: Dual Language Edition,9,US,False,4.22
4320,Transformations,142,US,False,4.21
8310,"The Divine Comedy, Vol. 2: Purgatory",662,US,False,4.01
9022,"Purgatorio (The Divine Comedy, #2)",377,US,False,4.01
12172,The Space Child's Mother Goose,116,US,False,4.4
16959,الديوان-3,19,US,False,4.26
17375,The Waste Land: A Facsimile & Transcript of the Original Drafts,37,US,False,4.12
2266,Swan Wreck,29,US,False,4.41
7298,Everyday People: Poems,45,US,False,4.07
4722,"Useless Landscape, or A Guide for Boys",291,US,False,4.05
18164,The Next Room of the Dream: Poems and Two Plays,10,US,False,3.6
10427,Şehirden Bir Çocuk Sevdin Yine,25,US,False,2.68
7521,Балади и разпади,317,US,False,4.24
12434,Writings 1903-1932,84,US,False,4.13
7218,The Sidney Psalter,39,US,False,3.72
5246,Love: Ten Poems,1254,US,False,4.48
12126,Selected Poems,105,US,False,4.39
1171,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,1031,US,False,4.32
19483,100 Love Sonnets,38,US,False,4.4
591,Twenty Love Poems and a Song of Despair,32000,US,False,4.32
282,The Essential Neruda: Selected Poems,4620,US,False,4.46
3783,On the Blue Shore of Silence: Poems of the Sea,464,US,False,4.47
9109,In Time's Rift,52,US,False,4.52
5068,لست ذا شأن,555,US,False,3.37
2148,Stranger Music: Selected Poems and Songs,2105,US,False,4.38
15779,Rebozos,12,US,False,4.5
15875,Paradise Lost: Parallel Prose Edition,28,US,False,4.42
13104,There Was So Much Beautiful Left,17,US,False,4.35
19923,Poems of John Keats,56,US,False,4.17
900,All the World's a Stage,9,US,False,4.33
7176,Никол слиза по стълбите,55,US,False,4.16
17142,Septyni metų laikai,11,US,False,4.91
1408,Troilus and Criseyde,4612,US,False,3.78
16281,Unngå øyekontakt,36,US,False,3.31
631,The Collected Poems,9402,US,False,4.28
10504,One Hundred Leaves: A new annotated translation of the Hyakunin Isshu,76,US,False,4.05
18836,Poesia I,15,US,False,4.2
15497,A Spillage of Mercury,4,US,False,4.0
20906,Nieuws van nergens,9,US,False,3.56
14088,Os Lusíadas,99,US,False,3.99
1921,Confluence,29,US,False,4.38
18951,"How Now, Brown Cow?",23,US,False,3.61
20015,هایکو شعر ژاپنی,13,US,False,4.05
19833,Antología de textos literarios,46,US,False,4.07
2551,اعترافات لا تدلي بها النساء,448,US,False,1.76
8818,The Countess from Minneapolis,32,US,False,4.5
18672,مردی که نرفته است بر میگردد,58,US,False,3.24
15306,Chinese Mother Goose Rhymes,17,US,False,3.11
12217,Ofício Cantante,58,US,False,4.69
6288,"Laugh at the End of the World: Collected Comic Poems, 1969-1999",39,US,False,4.13
19059,Hamlet,4,US,False,4.01
6667,أحمد فؤاد نجم - الاعمال الشعرية الكاملة,52,US,False,4.11
943,"The Poetry of Robert Frost: The Collected Poems, Complete and Unabridged",358,US,False,4.31
16365,The White Bird: Poems by William Bernhardt,16,US,False,4.43
12863,Corridors of My Mind,83,US,False,4.59
16861,The Effort to Fall,12,US,False,3.67
20138,Collected Poems,26,US,False,4.21
1414,"Thinking Its Presence: Form, Race, and Subjectivity in Contemporary Asian American Poetry",6,US,False,4.86
8468,Tocqueville,36,US,False,4.19
13231,No Man's Land,36,US,False,3.73
9060,The Notebooks of Malte Laurids Brigge,30,US,False,4.06
9644,My Business Is to Create: Blake's Infinite Writing,20,US,False,4.15
17709,The Well-Versed Cat: Poems of Celebration,12,US,False,3.17
9856,Reunions (BHP Chapbook Series),13,US,True,4.15
11765,"Nights as Day, Days as Night",52,US,False,3.93
14100,Because I Could Not Stop for Death,140,US,True,3.92
8925,ديوان مجنون ليلى,14,US,False,4.03
19321,مرگِ رنگ,50,US,False,3.84
999,His Day Is Done: A Nelson Mandela Tribute,347,US,False,4.12
16838,A Far Rockaway Of The Heart,15,US,False,4.12
8671,We Speak Your Names: A Celebration,160,US,False,4.34
6822,Selected Poetry of William Wordsworth,1384,US,False,4.08
9565,The Works of William Wordsworth (Wordsworth Collection),1478,US,False,4.16
585,The Major Works,6298,US,False,4.02
4054,Wordsworth: Poems,303,US,False,4.15
17246,My Book Of Poems (A Little Golden Book Special Edition),5,US,False,3.14
7961,La moneda de hierro,38,US,False,3.88
12839,Words,66,US,False,4.29
13747,Dirty Words,7,US,False,4.29
20387,Gitagovinda of Jayadeva: Love Song of the Dark Lord,79,US,False,3.95
6925,The Crime of Living Cautiously: Hearing God's Call to Adventure,73,US,False,3.9
4362,A Longing for the Light: Selected Poems,49,US,False,4.44
9284,Walker on Water,47,US,False,3.88
7850,The Magnetic Fields,140,US,False,3.8
2946,Altazor/Temblor del cielo,413,US,False,4.35
8660,The Crossover,504,US,True,4.22
11144,Manon Lescaut,316,US,False,3.94
11168,The Essence of Zen,41,US,False,4.12
6267,Annoying Diabetic Bitch,30,US,False,4.37
4438,Les Barricades Mysterieuses: Thirty-Two Villanelles,12,US,False,4.0
19168,Romanian Poems,38,US,False,3.77
5696,Age of Blight: Stories,58,US,False,4.11
12238,The Canterbury Tales,32,US,False,3.48
14526,شجر الليل,39,US,False,3.55
8856,Thirst: Poems,247,US,False,4.37
18984,"Love, Dishonor, Marry, Die, Cherish, Perish",16,US,False,3.93
5202,Brand New Ancients,64,US,True,4.18
14799,The Song of Lunch,32,US,False,4.39
13871,The Song of Hiawatha,50,US,True,3.89
12212,How to Read a Poem: And Fall in Love with Poetry,29,US,False,3.92
9375,Dark Star,102,US,False,4.25
17412,مجموعه اشعار نیما یوشیج,37,US,False,3.93
8108,Doveglion: Collected Poems,54,US,False,4.19
10899,Tradition and the Individual Talent: An Essay,361,US,True,3.94
9879,Where I Stay,32,US,False,4.09
4005,Ion,340,US,False,3.64
5973,Çile,755,US,False,4.29
15228,Passaport,5,US,False,4.0
11698,Animal Soul,29,US,False,4.22
16666,Complete Poems,70,US,False,4.2
7454,The Prophet,287,US,False,4.23
1528,Storyteller,1412,US,False,4.04
17733,Canterbury Tales,119,US,False,3.48
15570,One Eye'd Leigh,14,US,False,3.93
4635,El viento comenzó a mecer la hierba,140,US,False,4.19
6164,Het dagboek van Malte Laurids Brigge,6,US,False,4.06
1846,The Melancholy Death of Oyster Boy & Other Stories,1852,US,False,4.13
11434,Special Deliveries: New and Selected Poems,11,US,False,4.27
19502,Bridging the Divide,1,US,False,5.0
13001,واقعیت رویای من است,28,US,False,3.75
2122,Come on All You Ghosts,968,US,False,3.91
12988,A Story as Sharp as a Knife: The Classical Haida Mythtellers and Their World,21,US,False,4.36
20879,Zen Words for the Heart: Hakuin's Commentary on the Heart Sutra,34,US,False,4.2
3872,Aurora Leigh,1437,US,False,3.72
14875,I Loved You in Paris: A Memoir in Poetry,15,US,False,3.85
13159,Selected Poems,72,US,False,4.12
19271,Train to Agra,15,US,False,4.47
16558,Amor Combate,6,US,False,4.0
9319,شئ سيبقى بيننا,96,US,False,3.94
18422,The Cuckoo's Haiku: and Other Birding Poems,97,US,False,4.13
7351,Three Poems,232,US,False,4.48
885,Water Can Be...,492,US,False,4.33
88,جلالة السيد غياب,774,US,False,3.7
9395,"Fade Out, smile",42,US,False,4.17
7822,"Exit, Civilian",55,US,False,4.24
18100,Selected Poems,46,US,False,4.34
9119,"Howl: Original Draft Facsimile, Transcript & Variant Versions, Fully Annotated by Author, with Contemporaneous Correspondence",162,US,False,4.21
13,Howl and Other Poems,73977,US,False,4.14
1448,Dated Emcees,104,US,False,4.46
3439,Muslim Poems for Children,4,US,False,4.0
3666,Taco Truck to Awesometown,10,US,False,4.5
14271,Hamlet,29,US,False,4.01
18990,Wooroloo: Poems,50,US,False,3.44
13750,Salt River Songs,10,US,False,4.5
10815,Work and Days,38,US,False,4.11
19477,Elizabeth Bishop: Life and the Memory of It,67,US,False,4.16
8288,One Art,321,US,False,4.41
21063,روائع جبران خليل جبران,65,US,False,4.23
13915,Gunga Din,13,US,True,4.08
19187,Hamlet: Shakespeare Appreciated,17,US,False,4.01
3725,Words That Kill,91,US,False,3.71
20886,How to Read and Understand Poetry,21,US,False,3.69
2742,The Lay of Aotrou and Itroun,89,US,False,3.97
16330,A Guide to Undressing Your Monsters,82,US,False,4.24
16348,Today's Special Dish,13,US,False,4.31
12280,Cemetery Nights,186,US,False,4.35
2401,You Don't Even Know Me: Stories and Poems About Boys,719,US,False,4.01
7942,Runny Babbit Returns: Another Billy Sook,71,US,False,3.93
20657,Poor Claudia - Bucket Books Series (#1),3,US,False,3.33
20986,The Early Motion: Drowning with Others / Helmets,6,US,False,3.83
15004,Letrinhas de Cantigas,31,US,False,3.42
3256,Eneide,121,US,False,3.81
12898,Bravo!,3,US,False,4.38
2559,ليل الغرباء,440,US,False,3.64
2850,Gardening in the Tropics,72,US,False,3.99
4097,Book of Mercy,707,US,False,4.04
1425,Book of Longing,4385,US,False,4.07
4960,A Thousand Flamingos,19,US,False,4.68
3146,Alight,32,US,False,3.61
12837,Rough Day,46,US,False,4.07
8349,عاشقی بود که صبحگاه دیر به مسافرخانه آمده بود,70,US,False,3.29
9894,Herself Defined: H. D. and Her World,66,US,False,4.28
13870,Poems Household Edition,50,US,True,3.46
18636,The Arthurian Poems of Charles Williams: Taliessin Through Logres & The Region of the Summer Stars,9,US,False,4.3
324,"Monolithos: Poems, 1962 and 1982",192,US,False,4.39
13918,Eeldrop and Appleplex,34,US,False,3.42
3781,Οδύσσεια,80,US,False,3.73
9665,Summer's Cup: Penhaligon's Scented Pot-Pourri of Verse and Prose,3,US,False,3.67
8471,Rewilding,6,US,False,4.17
7464,My Therapist Said,89,US,False,3.79
7465,Mother Said,151,US,False,3.91
20860,The Truth as I See It: In Poetry & Prose,12,US,False,3.95
765,Octopus Oyster Hermit Crab Snail,2,US,False,3.4
13338,Out Walking: Reflections on Our Place in the Natural World,18,US,False,3.89
9768,Fancy Pants Poetry,13,US,True,4.15
16375,Swarm,13,US,False,4.85
15400,Donne: Poems,67,US,False,4.03
10892,Green Poems,48,US,False,4.26
3363,"Sorry, Tree",367,US,False,3.91
6858,وتريات ليلية,72,US,False,4.14
20876,O Amor É um Cão dos Diabos,104,US,False,4.16
945,The Complete Poems,7337,US,False,4.05
11556,Eros Pinoy: An Anthology of Contemporary Erotica in Philippine Art & Poetry,20,US,False,4.45
9191,Collected Poems,49,US,True,4.2
19609,Senegal Taxi,56,US,False,3.41
19195,Death Obscura,15,US,False,4.13
14491,No Second Troy,15,US,False,3.65
13539,LETTERS TO THE WORLD: FROM THE WOM-PO LI,33,US,False,4.82
308,The Book of Disquiet,9396,US,False,4.5
4188,The Book of Disquiet,58,US,False,4.5
20201,Blackest Ever Hole,25,US,False,4.16
20405,Zany Zoo,38,US,False,3.57
690,غبار,289,US,False,3.94
17313,The Selected Canterbury Tales: A New Verse Translation,15,US,False,3.84
11565,Touch: Poems,93,US,False,3.93
18337,"Edwin Brock, Geoffrey Hill, Stevie Smith (Penguin Modern Poets 8)",5,US,False,4.0
14510,فلوماستر أبيض,414,US,False,3.72
11097,The Color of Lost Rooms,11,US,False,4.55
10855,The Drunken Universe: An Anthology of Persian Sufi Poetry,63,US,False,4.27
10509,The Light the Dead See: Selected Poems,278,US,False,4.49
5341,Dreaming My Animal Selves/Le Songe de Mes Ames Animales,91,US,False,4.79
5312,Hujan Bulan Juni,37,US,False,4.24
3142,Ayat-Ayat Api: Kumpulan Sajak,186,US,False,3.89
19236,Little Visceral Carnival,11,US,False,4.91
3740,Beowulf: A Translation and Commentary,409,US,False,3.69
2207,The Lady of the Lake,956,US,False,3.85
15091,A Noite Abre Meus Olhos,24,US,False,4.43
20441,Snow,32,US,False,4.35
11073,Names: Poems,33,US,False,3.72
15448,The Poems of Ossian and Related Works,53,US,False,3.51
7836,Mr. West,82,US,False,3.91
5757,It's Hard to Be Hip Over Thirty and Other Tragedies of Married Life / People and Other Aggravations,161,US,False,3.74
16333,When Did I Stop Being 20 and Other Injustices: Selected Poems from Single to Mid-Life,76,US,False,3.82
3229,If I Were in Charge of the World and Other Worries,526,US,False,4.12
18718,Poems of the American South,28,US,False,3.68
7234,Walking with Ghosts: Poems,86,US,False,4.63
16960,سلام,307,US,False,3.9
2973,Red Under the Skin,21,US,False,4.19
20322,The Poetics of Indeterminacy: Rimbaud to Cage,79,US,False,4.34
13951,Grimm Tales Made Gay,3,US,True,2.81
9219,Yearling,37,US,False,4.39
15963,Ten Poems to Say Goodbye,65,US,False,4.16
18281,Red Shifting,23,US,False,4.12
7995,"Faith, Hope and Poetry: Theology and the Poetic Imagination",34,US,False,4.72
3025,أكثر من طريقة لائقة للغرق,447,US,False,3.02
13712,S O S: Poems 1961-2013,8,US,True,4.29
10761,Seneca's Oedipus,146,US,False,3.81
18383,Cave Birds,51,US,False,4.13
8504,Heavenly Bodies,54,US,False,4.0
13445,The Waker's Corridor,35,US,False,3.29
20999,The Complete Fables of la Fontaine: A New Translation in Verse,6,US,False,4.03
725,ديوان فدوى طوقان - الأعمال الشعرية الكاملة,107,US,False,3.99
186,País que fue será,30,US,False,3.69
16926,Eloise Wilkin's Poems to Read to the Very Young,115,US,False,4.68
4789,The Portable Henry Rollins,1339,US,False,3.99
11604,"Monkeys, Minor Planet, Average Star",12,US,False,3.75
11605,Labor,9,US,False,4.33
1054,Dziady,4024,US,False,3.29
18701,And So On... The BareBack Anthology,10,US,False,4.5
2868,Collected Poems,17,US,False,4.17
1750,American Ghost Roses,22,US,False,4.09
14435,Amoretti,110,US,False,3.88
17456,Salome/ Under the Hill: Oscar Wilde/Aubrey Beardsley,50,US,False,3.92
7952,الأجنحة المتكسرة,342,US,False,3.93
11007,Transport to Summer,22,US,False,3.91
11547,The Endarkenment,247,US,False,4.18
7922,Talking In The Dark : A Poetry Memoir,163,US,False,3.95
14254,Teahouse of the Almighty,167,US,False,4.33
12884,The Music Lover's Poetry Anthology,17,US,False,3.71
7185,تو را دوست دارم چون نان و نمک,449,US,False,3.55
5193,Not in This World,6,US,True,3.8
12526,Another Birth and Other Poems,33,US,False,4.53
13274,Hamlet,34,US,False,4.01
3500,Book of Sketches,508,US,False,3.78
4060,"Early Work, 1970-1979",709,US,False,4.17
760,Your skeleton is showing: rhymes of blunder from six feet under,69,US,False,3.7
19173,برگزیده‌ی اشعار فروغ فرخزاد,7,US,False,4.01
15264,إلياذة الجزائر,37,US,False,4.5
16743,Paul Revere's Ride,48,US,False,4.02
1246,أنشودة المطر,640,US,False,4.29
10351,The Moon Reflected Fire,48,US,False,4.31
17405,سرزمین هرز,45,US,False,4.12
15022,Hanging Dog Creek,4,US,False,4.75
15213,A Disturbance in the Air,3,US,False,5.0
1449,A Bestiary,211,US,False,4.36
2284,"Poem That Will Not End, The",77,US,False,3.84
6144,Twenty Poems to Bless Your Marriage: And One to Save It,34,US,False,3.87
3215,أبجدية الياسمين,359,US,False,3.91
16321,Hours in the Garden and Other Poems,16,US,False,3.92
10417,Hamlet,83,US,False,4.01
13819,Lady Lazarus,192,US,True,4.44
4101,The Paris Review Issue 216,61,US,False,3.8
16369,Always / Siempre,14,US,False,4.5
8716,Motor Goose,66,US,False,4.11
13179,By the River,353,US,False,3.62
9523,في مخيلتي الشريدة,45,US,True,3.56
14512,Amazing Peace: A Christmas Poem,15,US,True,4.14
20300,The Golden Gate,87,US,False,4.1
19826,"Unreal, Banana Peel!",48,US,False,3.77
656,The Cure at Troy: A Version of Sophocles' Philoctetes,418,US,False,4.04
4425,Station Island,343,US,False,4.2
9404,Love Sonnets,46,US,False,4.35
671,Actual Air,2115,US,False,4.26
5079,ديوان الحلاج ويليه كتاب الطواسين,185,US,False,3.97
17583,The FSG Book of Twentieth-Century Italian Poetry: An Anthology,9,US,False,4.39
4559,Сън за щастие,187,US,False,4.07
19926,The Hunting of the Snark: An Agony in Eight Fits,31,US,False,4.06
9728,Drum-Taps and Memoranda During the War,20,US,False,3.8
11471,In the Bleak Midwinter,2,US,False,3.5
201,A Poetry Handbook,3601,US,False,4.1
1954,Sacrificial Nights,26,US,True,4.48
6984,Homebodies,17,US,False,4.71
13708,Love: A Book of Quotations,12,US,False,3.0
3432,قالوا لي بتحب مصر: قلت مش عارف,991,US,False,3.67
15562,All One Breath,56,US,False,4.32
11950,What the World Said,9,US,False,3.67
19906,Best Loved Poems of the American People,13,US,False,4.36
3104,Paterson,2172,US,False,4.15
17926,Nature: Poems Old and New,61,US,False,4.32
13682,Stanza dan Blues,78,US,False,3.91
1382,Writing Poetry,31,US,False,3.85
1893,Talismans,7,US,False,3.86
19434,Midland,3,US,False,4.08
9222,Mezzanines,105,US,False,4.49
13589,Downspooky,49,US,False,4.27
13507,"Howl, and Other Poems",70,US,False,4.14
14669,"Tyger, Tyger",74,US,False,4.04
8373,Selamat Menunaikan Ibadah Puisi: Sehimpun Puisi Pilihan,120,US,False,3.98
9584,Outlaw: The Collected Works of Miguel Pinero,50,US,False,4.39
6685,She Walks in Beauty: A Woman's Journey Through Poems,10,US,False,4.01
169,Ariel,36837,US,False,4.23
16004,Selected Amazon Reviews,20,US,False,4.74
6319,Sweet Oblivion,7,US,True,5.0
17108,The Language of Life,39,US,False,4.34
12513,Bhagavad Gita - The Song of God,66,US,False,4.1
16306,The Flea,146,US,False,3.58
14407,Great Poets of the Romantic Age,34,US,False,4.23
2065,Nova Antologia Poetica,73,US,False,4.17
9886,herso,23,US,False,4.89
16673,Planet On The Table: Poets on the Reading Life,15,US,False,4.47
10481,The Analyst: Poems,36,US,False,4.03
13754,Lepanto: With Explanatory Notes and Commentary,189,US,False,4.53
11190,Dzeja,257,US,False,4.6
5930,After the Lost War: A Narrative,88,US,False,4.16
17291,"A Stone, a Leaf, a Door: Poems",69,US,False,4.11
10578,Ich habe eine Axt - Urlaub in den Misantropen,97,US,False,3.86
5867,Samuel Johnson: The Major Works,35,US,False,3.9
10560,Borderlands / La Frontera: The New Mestiza,285,US,False,4.25
7816,O Holy Insurgency,36,US,False,4.28
10736,José Martí Reader: Writings on the Americas,38,US,False,4.22
629,Still More Lecherous Limericks,8,US,False,3.38
12984,أحاديث أمل دنقل,21,US,False,4.1
12119,The Ruba'iyat of Omar Khayyam,202,US,False,4.18
905,A Stick Is an Excellent Thing: Poems Celebrating Outdoor Play,301,US,False,3.81
10554,The Carpentered Hen,53,US,False,3.61
10750,Beautiful Losers,127,US,False,3.64
12755,Rapture: Poems,40,US,False,4.07
7145,"Here, Bullet",1239,US,False,4.14
2110,The Prophet: Gibran's Masterpiece,7828,US,False,4.23
5053,Collected Poems and Translations,108,US,False,4.19
15725,Nine Horses: Poems (Today Show Book Club #10),33,US,False,4.17
12471,گیل گمش,97,US,False,3.64
8077,Black Coffee Blues,304,US,False,3.86
5982,A Musical Hell,59,US,False,4.32
18318,Vale Ave,17,US,False,4.0
9750,"Birds, Beasts and Flowers",128,US,False,4.07
3904,Wildly Into the Dark: Typewriter Poems and the Rattlings of a Curious Mind,197,US,False,4.31
14362,The Poems of Thomas Gray,19,US,False,3.74
17548,Communion of Saints: Poems,5,US,False,5.0
1638,The Far Mosque,95,US,False,4.18
1113,The House of Life,68,US,False,3.96
19089,Speak to Me:,44,US,False,4.07
7078,Animal Stackers,31,US,False,3.23
19033,The Raven and Other Favorite Poems,35,US,False,4.2
7252,ويسترن يونيون فرع الهرم: ديوان بالعامية المصرية,300,US,False,4.22
271,Birthday Letters,6643,US,False,3.93
812,"The Norton Anthology of English Literature, Vol. F: The Twentieth Century & After",273,US,False,4.09
738,Vice: New and Selected Poems,403,US,False,4.12
19019,The Inertia Variations,21,US,False,4.38
13705,The Still Position: A Verse Memoir of My Mother's Death,6,US,False,3.17
18966,Killing Time,53,US,False,3.79
13529,BRANCHES,24,US,False,4.46
6461,Eternal Enemies: Poems,148,US,False,4.05
7070,The Swallow Anthology of New American Poets,15,US,False,4.38
13786,tokoh-tokoh yang melawan kita dalam satu cerita,12,US,False,3.84
7607,The Daily Mirror,100,US,False,3.59
10414,The Oxford Book of American Poetry,228,US,False,4.25
9608,The Best American Poetry 2002,100,US,False,3.74
14021,Codeswitch: Fires from Mi Corazon,7,US,False,4.86
599,"Love, an Index",531,US,False,4.35
9922,Wise Poison,30,US,False,3.94
17231,Ποίηση,182,US,False,4.72
7842,World Tree,48,US,False,4.04
1260,The Pill vs. the Springhill Mine Disaster,1987,US,False,4.1
17279,Spiels of a Minuteman,29,US,False,4.31
4827,Dating Down,3,US,True,3.35
12535,أزجال صحفية,162,US,False,3.85
20693,The Poetic Edda,16,US,False,4.25
13173,Selections from the 'Carmina Burana',64,US,False,3.74
10222,A Slow Year,29,US,False,3.24
15650,The Kalevala: Epic of the Finnish People,82,US,False,4.05
19192,"Kalevala: Or, Poems of the Kaleva District",108,US,False,4.05
9391,Doll Shaker,38,US,False,3.5
14262,The World's Two Smallest Humans,36,US,False,3.84
7046,The Spiritual Emerson: Essential Writings by Ralph Waldo Emerson,139,US,False,4.26
34,The Wild Party,832,US,False,4.13
8271,Decreation,930,US,False,4.14
8983,The Night Is a Mouth,25,US,False,4.24
13900,Narrow Road to the Interior,24,US,True,4.15
11091,Hamlet,8,US,True,4.01
8997,The Face is Familiar: The Selected Poems,38,US,False,4.24
19092,Kinesthesia,7,US,False,4.57
13729,My Enemies,24,US,False,4.71
15408,Penguin's Poems for Life,133,US,False,4.03
20569,A Walk through the Memory Palace,9,US,False,4.33
886,Noisy Poems for a Busy Day,50,US,False,3.66
1418,The Days Run Away Like Wild Horses Over the Hills,3352,US,False,4.16
76,A Thousand Mornings,6798,US,False,4.19
20545,100 Poems To See You Through,20,US,False,3.85
875,"Dream: A Tale of Wonder, Wisdom & Wishes",167,US,False,4.34
9952,In the Kingdom of My Familiar,24,US,False,4.36
20660,In the Space Where I Was,10,US,False,4.0
18716,The Prophet,95,US,False,4.23
17576,Beat Attitude,8,US,False,4.0
21040,The Fullness of Everything,21,US,False,4.38
11756,The Best-Loved Poems of Jacqueline Kennedy Onassis,9,US,False,4.26
16347,Empire,25,US,False,4.16
7793,لافتات 2,504,US,False,4.22
10637,لافتات 4,326,US,False,4.07
10641,لافتات 5,271,US,False,4.15
10638,لافتات 6,298,US,False,4.14
10639,لافتات 7,208,US,False,4.07
3373,"أنا, أورهان والي",60,US,False,3.87
429,Evidence: Poems,939,US,False,4.36
455,"When We Were Very Young (Winnie-the-Pooh, #3)",18310,US,False,4.31
12550,The Bat-Poet,501,US,False,4.23
3131,Haiku Mind: 108 Poems to Cultivate Awareness and Open Your Heart,159,US,False,4.24
9915,Purview to Undoing,10,US,False,4.1
15626,Bufólicas,42,US,False,3.4
5788,The Complete Poems of Michelangelo,68,US,False,3.94
19264,The Selected Poems of Emily Dickinson,7,US,False,4.16
14619,Float,13,US,False,4.3
4469,Slezské písně,224,US,False,3.18
12350,Mirrored Voices: Emerging Poets Anthology,13,US,False,4.6
8050,মহাপৃথিবী,33,US,False,4.35
10524,Deep Lane: Poems,157,US,False,4.23
10420,Mahabharata: A Modern Retelling,70,US,False,4.52
534,Oracle: Poems,98,US,False,3.87
4648,"Songs Of The Sun, Love And Death: Selected Poems",30,US,False,4.6
8602,A Change of World,37,US,False,3.72
3612,The Difficult Farm,282,US,False,4.27
7603,The Canterbury Tales,27,US,False,3.48
4841,تكوينات,82,US,False,3.24
20230,Dark Hours,77,US,False,4.3
19699,Jabberwocky,173,US,False,4.13
11194,Cruelty & Killing Floor,94,US,False,4.56
6522,What Learning Leaves,365,US,False,4.34
9726,Writing Across the Landscape: Travel Journals 1960-2013,26,US,False,3.88
12960,Stealing the Language: The Emergence of Women's Poetry in America,64,US,False,4.32
20574,Dance Script With Electric Ballerina: POEMS,46,US,False,4.17
838,The Gardener,992,US,False,4.29
7891,Iniquitous Solace,13,US,True,4.62
19078,She Let Herself Go: Poems,17,US,False,4.65
17934,Dear World,45,US,False,3.73
6157,Poems: Maya Angelou,503,US,False,4.33
8291,Collected Poems and Prose,15,US,False,4.0
6731,The Master Letters: Poems,282,US,False,4.1
7711,No me llores,82,US,False,3.65
19126,Τα άνθη του κακού: Τα απαγορευμένα ποιήματα,10,US,False,4.26
19063,The Other History,2,US,False,5.0
11764,"Too Black, Too Strong",133,US,False,3.93
13621,I Never Told Anybody: Teaching Poetry Writing to Old People,38,US,False,4.05
7433,The Epic of Gilgamesh The Babylonian Epic Poem and Other,90,US,False,3.93
5557,Simple Weight,19,US,False,4.38
10235,Revealing Layers: The Shell of a Woman,4,US,False,4.75
13844,An Essay on Criticism,37,US,True,3.75
9231,The Adventures of Vela,17,US,False,3.84
3900,The Iliad,348,US,False,3.83
18481,The Iliad,105,US,False,3.83
17979,Sir Gawain e il Cavaliere Verde. Perla e Sir Orfeo,27,US,False,3.98
1587,Caribou: Poems,166,US,False,4.11
7751,I Live in Music: Poem,44,US,False,4.14
5753,Complete Writings,113,US,False,3.44
6818,Twisted Velvet Chains,1,US,False,4.66
15390,مصرع كليوباترا,20,US,False,3.7
13272,The Brier Poems,31,US,False,4.13
15698,Streets in Their Own Ink: Poems,132,US,False,3.89
12078,Mule,111,US,False,4.19
6376,چای با طعم خدا,337,US,False,3.48
4589,The Weather of Words: Poetic Inventions,76,US,False,4.03
19472,قيس وليلى والذئب,33,US,False,3.52
5077,ولقد رأيتك هالة من نور,33,US,False,2.88
12148,Titus Andronicus and Timon of Athens,144,US,False,3.77
767,Paradise Lost,1772,US,False,3.8
9240,Six Poets: Hardy to Larkin: An Anthology,66,US,False,4.18
16886,A Garland: The Poems and Fragments of Sappho,18,US,False,4.02
7584,مختارات شعرية ونثرية,48,US,False,3.33
3084,The Divine Comedy of Dante Alighieri The Inferno,799,US,True,3.99
8510,Mud Cakes,11,US,False,4.45
13745,Coal and Roses: Twenty-One Glosas,31,US,False,4.23
13820,The Girl in the Mirror: A Novel,50,US,False,3.58
9232,Off-Season City Pipe,40,US,False,4.4
2807,317 kilómetros y dos salidas de emergencia,105,US,False,4.14
20472,مقدمة للشعر العربي,40,US,False,4.02
14824,The Monkey Grammarian,134,US,False,3.94
20634,The Extraordinary Tide: New Poetry by American Women,35,US,False,4.11
9311,"It's All Love: Black Writers on Soul Mates, Family and Friends",35,US,False,3.95
9931,Spell (New Series #5),75,US,False,4.49
7560,The Fairies: A Poem,31,US,False,3.79
18933,مختارات من رسائل جبران خليل جبران,13,US,False,3.82
17125,Giedanti tuštumon kariuomenė,10,US,False,3.4
778,"I, Too, Am America",978,US,False,4.17
9620,The Picador Book of Love Poems,23,US,True,3.65
11670,The Abandoned Eye,4,US,False,4.67
