(583,12) 6526 3348 11595 8906 6504 7554 4081 1124 10073 4514 4784 8767 1396 1388 20069 19583 17773 4003 1213 9218 1381 6536 749 10839 5058 18931 13198 12435 2476 13655 12065 12250 4147 15904 2376 248 7925 5924 4028 2739 2340 17507 10940 9979 2769 11785 19908 1055 8617 9729 6365 3246 7601 18577 15755 288 8507 10369 9193 1835 12895 15432 17945 17068 11641 16256 8971 6335 2692 4399 15382 8527 5517 5025 1622 8357 8029 4844 3170 10857 897 3926 993 2411 5881 607 1375 7140 929 9812 2918 8775 6098 20732 2043 16690 9540 16136 15835 7987
(996,12) 6938 11659 4363 12946 1047 11407 8323 17548 12203 433 1005 8128 14096 11219 16625 8472 126 6482 9219 14880 20233 14594 16601 10858 17551 2209 3829 6059 2935 3116 9419 5226 1521 8532 20080 6226 17538 5903 6083 16340 18121 18579 14029 6504 3813 5890 3546 686 6741 9433 3594 14030 9663 6375 12920 20117 3518 1927 13198 10076 3027 16621 658 1341 1580 3757 6345 15714 991 2244 2264 16265 5948 12350 18635 15939 3689 16676 8363 19523 10658 10382 9602 14517 12230 12885 5825 262 11026 3459 2944 3418 5564 613 8885 10248 6546 17577 3856 5470
(996,12) 8409 11482 5894 5461 1501 5170 6555 14544 947 6051 4330 3984 4154 2189 1318 7785 9194 20887 2095 7065 8739 8288 2423 16443 3272 6365 1311 15700 5698 9089 11132 7564 13566 17903 16834 15110 9971 17368 13509 2435 1840 4514 12519 8895 734 4386 1078 12868 7795 20272 20070 11669 7817 14502 2943 10949 19323 5351 8883 2331 9824 6021 1770 10699 7057 15746 17626 14193 18997 347 3441 4031 3850 5341 6501 5971 4665 14758 7127 9243 5451 5510 3087 13422 7644 11337 13930 3985 2035 170 7543 2784 7109 1854 18704 16514 357 8452 14220 12929
(583,21) 9601 16602 4731 4564 85 1450 16911 16446 14682 13556 19817 4866 6526 3809 5313 1834 13775 5640 1380 12560 16589 7080 9243 15423 711 4148 391 4020 1368 7864 9563 7920 5040 9628 4027 11585 818 14386 16586 1532 1364 3421 1573 12115 15463 6781 2622 19871 7734 196 201 278 6434 4055 6010 9556 14587 12048 10656 5164 13576 395 10722 930 10787 273 5914 9962 13607 1548 11141 5889 9053 10187 15961 3557 10952 1051 4457 3217 7208 3047 1624 713 14111 16070 16170 2948 798 12342 962 4110 2822 11465 10979 10284 10724 17045 8629 12443
(583,9) 2831 4363 11672 8235 8624 12503 379 5492 2150 17808 5586 5941 4107 11266 1378 3188 16106 6535 12917 10058 9487 14663 10958 5786 3192 93 5058 11584 11151 4621 14914 6050 2430 2948 2153 3170 11199 6433 12072 15328 6754 17845 521 16613 19582 17946 5416 3936 14123 5766 6409 8384 20548 6963 18749 5950 16866 8971 15755 12056 13509 2744 7835 11971 4497 5837 6706 5636 24 16615 1787 8803 16961 6977 11537 7268 10417 8407 299 18057 14690 5713 14772 13487 14794 4853 9593 6852 16480 12279 1047 10938 20081 579 943 1541 709 757 17563 3809
(996,9) 2740 17657 14785 8995 7257 8249 10284 8959 6026 4011 2178 4233 1146 6054 1264 1109 14838 7665 5359 3116 2897 13999 120 954 1757 6627 19385 13056 16551 5908 19041 2361 6632 6464 17079 7017 13574 10636 9982 11308 728 1086 106 11101 15878 5891 12113 13571 9794 8327 8125 6303 10326 3214 947 7652 16670 15312 8772 875 4635 4855 2701 773 20124 13453 2284 16589 803 1124 6575 6271 3895 12074 20512 2408 3719 16748 4432 1377 10470 10574 12906 6784 16165 557 16636 12281 2074 5064 925 1347 6325 9381 7954 7018 15936 8950 19600 19746
(996,9) 8395 5155 1867 3770 9148 7455 974 346 12375 20483 5021 4061 5035 2151 3219 6881 20132 12257 11971 3464 15262 1974 1403 17720 5275 9431 19163 15902 20511 4366 14081 10810 125 2144 14587 19176 11082 3105 4984 13563 9573 7940 11668 12815 10836 7452 4816 1272 11766 4911 11806 13152 17624 6551 7757 4304 1743 897 9846 17586 1264 13545 8021 12514 3273 2427 1318 734 3202 8495 7869 14816 2042 8399 21089 10852 1926 8872 8461 13590 15416 3899 2621 12610 1741 2496 2349 13914 16971 4789 3149 13309 12768 10088 7233 7191 12023 5096 7021 614
(583,51) 5922 9376 1969 17075 9806 2122 25 14026 6826 18128 2302 6430 1365 3652 77 14869 9342 12028 785 20447 20068 5538 3528 20001 5301 16306 7053 15858 17607 18136 9347 2719 12768 45 8158 2068 13568 10860 15111 8502 5417 10431 6669 2314 10765 15742 20025 12885 10588 2896 8597 10061 4284 1133 11199 17667 11931 1322 17367 329 5613 16443 574 8606 3150 6930 8736 5461 13952 1964 17647 8014 1126 706 11766 12986 4415 8535 3507 8020 4368 10511 5879 11119 6315 5370 6400 1134 19870 320 5054 6369 11103 11659 7903 12960 4665 846 11877 9102
(996,51) 6941 10591 3953 13987 3609 5508 73 14952 1643 17057 5378 12591 18519 17775 1518 19816 12829 8412 2643 1776 13918 13589 19016 12864 16723 282 16142 16255 20131 2348 9403 17403 15840 14370 4018 10864 4 2779 6330 2083 14029 3151 2049 10833 20012 9405 1469 11130 16778 10001 1400 17570 16911 9686 8436 600 10748 16173 16776 1438 14365 363 3984 11840 5821 2450 3846 2682 6769 10512 10348 2843 17553 1594 5824 19580 1097 12993 8593 143 12794 3261 4088 10194 6581 99 2300 6215 6338 17662 1108 16197 1064 12781 12440 14967 1377 4338 5050 7747
(583,3) 14586 13150 14872 1136 2851 2208 8171 11430 926 12785 6172 9614 3930 11635 12998 12299 10821 773 13978 149 9326 7217 18720 6096 14314 10756 1724 17552 1900 8322 8740 8482 8016 17063 2264 2854 12380 6394 10086 6924 11339 2137 12025 20510 4906 18879 12893 1025 9117 16176 9649 901 6899 6218 17423 3265 5706 15327 2269 1101 9337 2073 9082 6006 15111 4853 10798 1976 12749 18882 14915 14589 2302 2074 10717 3151 411 797 237 10084 1165 672 19458 2048 1453 17598 9422 10888 12119 4572 5585 3865 6623 2557 17114 60 12573 4023 1215 5469
(996,3) 2745 11412 2228 8193 16349 7317 6338 4049 968 3842 5203 13433 8883 10498 9488 312 777 347 15941 5001 8185 3337 12573 3982 611 19198 3174 5909 9137 4133 13189 13207 2271 1303 631 9644 2298 8449 2749 7083 1133 14582 1433 1753 8041 4780 10946 16685 334 17205 11174 11744 9372 6793 8289 10796 16593 8175 12052 10470 1821 257 11482 17430 16748 10413 9736 2909 15020 18417 2231 1171 1606 2083 1677 2103 10335 10431 20031 14999 5438 7114 5179 4009 11641 3058 11092 7265 13502 15276 17068 7166 7127 8796 6594 2799 20103 17280 19463 20026
(622,17552) 2987 4168 5538 8354 5451 4667 12787 1147 5417 4155 9358 222 8581 15379 285 3924 2207 17778 8649 15451 2437 11644 20404 6946 10395 9386 824 16602 4407 388 1266 12536 11152 5208 4431 7473 9377 4585 18057 7453 2154 1408 526 2584 20035 7299 7336 16172 10862 20398 8498 18373 6573 5132 757 12443 1182 6315 7413 15396 11219 20289 8357 868 3234 2352 1505 4927 20706 6005 8178 5147 57 6709 10429 7745 6892 8524 6244 5691 8515 6039 5056 3488 14869 9270 2888 4712 9255 18082 13843 6713 10153 17061 8553 16321 8012 18389 14903 1136
(216,591) 3477 2261 11801 9686 7587 3681 4457 1586 11262 562 10787 1219 1071 353 1140 608 20218 12654 17887 2173 6153 11744 20809 17544 4581 11199 4104 2056 6223 11002 2678 5753 402 16582 4864 6192 8915 5756 11753 11128 16589 461 5574 3298 15042 11344 3250 16196 405 348 17579 17660 8771 3173 16856 12825 5360 13670 6791 10735 13547 387 11151 18053 3505 2306 1562 4782 5873 3534 8739 20512 10429 19453 3842 3318 9392 18561 15974 1976 9449 579 4538 1863 8025 2489 5780 944 12066 17591 5996 15359 287 2199 17601 6195 8191 9480 6535 17175
(435,591) 5605 11368 759 12302 15735 16187 3047 5654 153 13487 60 10049 18128 6277 7377 7089 16836 7519 11171 4527 5790 16667 19582 2331 12068 16453 2023 1302 15678 15339 12359 18101 671 8851 4557 6028 3533 7670 3870 12729 20101 5256 6656 4040 17618 12072 14777 2126 7212 13058 4657 16798 499 3591 17665 1123 2081 1041 9412 19614 5124 18568 17672 5533 10954 14210 18732 7596 13941 6705 11256 15897 7317 2482 5571 5795 960 5489 3895 12165 3988 814 2193 16376 263 20292 6305 2295 773 317 988 1386 1522 11346 19170 905 8866 12612 1402 11119
(816,591) 17701 9199 19580 8077 8772 1278 14966 7128 13577 8025 11984 9554 17075 4179 11298 7653 6381 17205 12271 13679 346 19097 13932 7174 11403 1126 683 20113 16747 4117 3089 625 5062 18160 2356 618 3404 3553 17471 4442 3599 5913 1867 10283 14783 7578 1468 14191 3838 12885 17656 5208 11671 2927 9675 6572 12307 17610 5018 1112 10084 18090 7195 10153 2315 8327 3315 4010 16545 11321 7651 3009 10715 815 7088 5732 8461 14642 12680 16768 2891 3739 1234 20785 8323 1026 3857 5056 11919 12673 4204 387 10914 9259 2155 4168 8425 4386 6741 14585
(511,85) 7919 1230 9095 19323 6824 7028 6765 16615 8225 10824 337 7128 20082 11284 20011 7053 11337 1531 5136 4316 7538 2884 7820 9211 9398 2506 5243 929 4014 9802 7145 15739 13657 1781 9254 17044 808 1862 4163 15344 4023 7655 2282 5461 1455 6689 10170 5156 18580 4019 1485 6356 1736 6918 3245 17945 1580 5574 4861 14645 179 5033 1125 1494 11106 10956 2703 220 2961 12366 8685 12051 164 20032 8318 11928 4927 9556 20537 7014 19468 7945 17455 391 16589 5625 8235 2712 9729 3885 15312 1657 12047 3902 8694 16235 1369 9539 11414 10512
(553,175) 6002 5519 5383 17613 8475 3884 2669 12510 4104 2812 6327 13246 20274 5001 1230 5817 6019 3393 1662 2271 2739 10601 6463 2733 11425 8329 1443 9487 2203 11 2943 6000 5873 3740 11046 3158 1562 3131 2975 4539 3578 8895 5825 1528 15632 8191 5779 8503 8641 5946 10084 2900 9257 3321 15949 13566 800 14462 471 1986 144 14682 10961 2065 1206 11486 2908 3867 11002 10217 3866 8587 14699 2278 18288 2251 18196 4367 16628 10055 18880 14916 8628 11931 14078 2507 14024 17562 4525 7913 10330 9200 12022 5723 2150 1407 5821 12591 21044 6602
(583,105) 2556 5688 289 9580 3656 11132 10429 16730 3345 12387 9499 14644 8639 17573 10658 4233 18732 16587 19155 6543 1219 17873 2212 9457 15383 6070 1630 10166 11431 4750 2073 76 3142 4139 19582 5991 21091 14107 4077 10160 8978 6124 2828 4987 13536 15344 14048 11102 12844 2734 6420 3209 14671 10611 12093 6345 7896 16260 10699 2331 4245 6415 2283 2718 7895 16623 1144 5581 7841 14196 4747 8460 6038 7705 10286 7739 17098 4153 11347 17337 2382 2387 6058 2042 6013 7053 6362 7248 3642 11478 535 9999 5209 2047 8903 1157 15837 17603 961 12043
(583,105) 13942 11993 8480 2664 15138 2063 7421 10643 4956 5917 7560 12322 2718 6595 11482 859 16536 6345 4367 5028 9540 5706 13004 2988 9082 8465 10733 9255 8760 7273 5045 1280 2189 10236 14999 7898 6575 5894 20295 19934 5186 14511 15349 908 2287 4909 2499 19111 8148 3388 11267 19320 731 9243 8914 1731 1909 8789 13309 6724 897 16466 10548 6819 10220 524 2301 7657 2792 7228 14025 7317 19016 18524 6946 13581 1455 8571 1301 11948 5651 17805 4760 3225 17368 17866 7412 3154 11268 11134 3160 6315 11418 18196 17942 6110 5789 20006 7512 9488
(996,105) 14529 1409 1717 12826 611 5840 9216 12409 494 16147 15381 18486 20125 4442 2512 4237 20106 20547 1085 8482 13541 6600 16897 3249 8509 11783 14044 2763 11656 8295 10392 5408 5238 5308 11928 11310 16847 3524 2486 708 4088 9147 20087 21044 15708 11167 4691 20311 9562 10825 18666 9989 3534 2114 8564 16824 9358 12599 781 16197 16667 1286 6727 12602 6629 8825 2556 2218 10950 710 10822 14030 7631 3978 13782 15159 11430 10309 15339 6601 4675 2331 10938 2673 11030 20691 113 7080 3308 7812 11074 19368 7380 15345 977 5864 11249 23 17842 17533
(583,38) 5962 8025 578 2731 20109 10786 4740 3128 17772 1418 5398 2818 4056 1371 17058 1321 7629 8485 19453 10227 12424 2566 10427 1765 4281 3448 434 1007 7878 278 6255 6098 20101 8586 487 9034 7413 13705 8346 9737 6529 3105 3726 9613 8889 19206 6645 6528 2082 12377 18962 12965 12303 8517 13342 6161 589 9347 3060 2838 13073 13569 20701 2139 10070 10824 20007 6316 1625 10616 10835 13302 8950 12175 1437 3987 11095 16120 11128 21089 11489 7012 3169 18943 15388 9039 12496 1927 784 11048 5608 9508 2288 3852 4693 6771 15622 7922 1829 8796
(996,38) 8930 3849 732 12276 12023 6047 7060 4681 899 14594 17551 724 1533 6931 2083 741 11123 16685 9117 14029 20131 3554 20755 8290 3841 3390 12205 326 10076 3529 11128 9451 6769 4960 5957 11674 12707 7590 2933 1412 3451 428 8867 9351 6136 1351 2490 21025 11200 4574 586 9452 11101 14112 4584 8068 6234 15858 1181 11259 4076 11844 6867 10830 7206 6974 3743 5620 7061 8878 9921 14220 17474 1062 5317 5256 2486 6216 2899 19111 6122 3968 2670 1170 2387 16601 390 10996 13721 7673 5068 18015 6004 30 474 8639 9414 1410 168 1016
(622,13758) 6541 16106 5423 10421 1125 10055 9982 8289 5502 18557 3477 1031 4618 10436 7821 16788 10057 5766 3931 2854 260 3338 2846 883 20271 237 12960 2047 4970 13297 16721 7082 5162 20471 7543 11278 20249 12937 3348 17721 981 2005 9231 10220 4573 11659 2761 1091 19760 20110 11866 2310 14220 6337 504 20400 356 2 14366 5724 712 4750 17719 6536 13284 9252 5451 9601 8352 16083 8544 14952 3197 3399 5842 14733 10157 3848 8625 2640 4973 12998 5459 5475 17076 4860 120 2648 39 1792 9474 2803 18060 17481 15349 1804 8619 3924 5304 587
(547,5685) 15843 5693 2465 18965 5342 3117 1567 2928 833 9017 13070 12280 10888 3411 3888 11852 15350 6732 1499 1823 15741 17669 19074 2485 1283 11745 17337 226 1291 1484 6305 11224 20108 18960 6950 2304 235 2982 6120 13964 6240 11754 17600 4060 10876 18574 246 7694 227 4650 14872 4204 17546 4556 17549 4154 201 3355 3597 3398 18209 2647 11766 1377 122 165 548 9186 16575 3715 8191 937 7224 3345 81 8736 8424 2872 17580 1087 5018 15632 4637 9993 16675 18009 4686 16175 3084 2923 5112 12077 6088 16717 655 5908 4685 2910 1012 634
(547,10822) 7198 1047 14657 15708 5911 2839 16733 2489 10486 16161 5889 5128 2275 3837 1439 13649 345 2860 14021 448 10465 10072 694 20015 4909 13670 11656 6358 19170 5005 9800 1420 15352 3186 13452 6372 11488 14503 3708 1246 11482 5 5422 8074 1327 7856 6210 11260 20114 5675 6442 14850 5484 308 2913 4444 12019 1050 3077 3129 9149 8404 4524 6531 13561 17946 1014 4159 8040 5986 4117 13674 1344 12488 678 9184 3915 20755 9505 10194 67 6523 2726 141 7096 1203 11083 1128 817 1684 15246 1487 11064 20099 3879 11307 6175 18226 11266 542
(210,218) 13090 9081 5200 7877 9709 1630 12887 16667 16085 5958 11050 672 13537 6172 416 1617 2973 9429 390 14398 1518 8576 2773 10978 3209 3381 10088 12372 6464 340 2797 4712 4461 6123 8535 10834 8914 5751 8129 4008 7201 7608 12412 8392 9403 17337 3219 4789 20123 11204 14486 3926 6202 5540 164 443 2450 20295 414 18388 5571 15053 9458 8305 15708 9804 6391 3555 521 13509 1178 12275 10227 7413 10500 2295 18095 10616 10162 4262 13502 20096 2749 1594 4416 2126 6326 9540 13959 3626 14821 3401 5586 17961 10810 12018 2130 3464 12068 1365
(591,7276) 3465 11794 3515 20272 2336 5670 5920 4194 9380 4454 1174 2410 5718 19921 282 3488 11164 1035 6011 13227 60 10722 4585 6526 124 4988 16160 20114 6278 15314 3689 5922 178 6917 1738 17611 1792 3202 3889 20648 1991 8471 17085 3842 8286 8480 6707 12066 8502 2288 3382 11762 5517 16158 20007 5258 5873 13677 4853 9379 5096 805 14386 6555 3808 4323 8323 12609 9686 4801 3067 13944 922 4960 13139 1449 3381 3246 16588 9372 585 328 144 2252 8473 4416 10267 3090 238 3571 12046 2673 13649 14773 16601 11120 15020 15085 8808 9626
(622,5685) 34 6335 5983 5894 16603 19734 3487 6048 126 3128 9421 2856 154 3285 18576 2254 12517 3508 15464 2817 551 5179 7820 4695 4680 1039 10471 12705 11478 8454 2066 10875 16866 14369 3215 981 12257 6766 74 11708 5054 7589 7821 13572 8216 7254 3319 2510 17778 13509 7883 15376 578 16510 6028 739 17085 4729 8033 6042 15134 834 347 293 5768 5684 2846 5806 8110 1469 6000 4075 15969 18355 8466 14690 3861 3333 10939 1960 960 17843 2930 8880 493 610 4351 5102 455 2172 14582 1786 18731 18101 11641 1643 13112 15953 602 17136
(622,2230) 1502 18071 9150 380 930 8492 9051 18840 9441 4996 2082 7587 5924 4782 1349 12674 7272 4144 11066 3082 2841 4149 5309 9809 16714 2256 4886 14164 1144 2926 14829 8542 4264 4597 12157 2825 1390 10274 1292 10701 19040 6574 1130 1154 746 7397 6651 3213 2078 6043 13926 13536 3208 8993 1645 121 15583 8116 14794 4991 15700 20513 4802 5457 14905 5736 13583 8941 285 16672 1831 2469 14699 15678 11799 11648 18960 4326 6886 18101 16409 709 4350 6200 10151 326 5231 11250 5923 2613 9736 12093 12510 7081 9039 3443 3482 14319 7659 4896
(15,8399) 16731 16260 10528 2549 3816 11371 6466 10299 12710 2249 5831 6210 7251 17923 17619 3382 2829 6530 16713 16615 1054 4960 7897 2232 6676 11773 6019 1367 9562 4223 1109 4155 18730 17423 4767 16604 1377 10309 10809 18135 7479 8453 1359 3272 16184 15846 10046 10701 312 1390 17583 15910 1095 16112 7075 7701 18722 5893 2085 2106 2220 9483 15633 7069 1087 8677 16507 1730 6442 17633 9729 15858 17604 559 14996 6969 11568 4673 2263 3360 17647 7894 17642 3466 1021 13088 1465 3236 11226 2479 15114 4537 3362 16747 2239 8400 15634 5031 9633 14783
(159,4993) 3029 5574 3978 11120 9430 992 12043 19506 2034 6578 16843 19737 6109 413 18136 3118 9618 11250 4712 2454 11266 2018 1343 8151 16173 1313 1017 2946 10675 9468 5554 4793 6930 17578 9212 12489 8076 17576 6458 1876 2956 6530 16972 6665 4843 8317 1331 15534 19088 13503 1480 387 15755 12021 16292 3362 13940 2799 17451 920 708 1411 6409 6346 5908 12786 3457 4668 8327 6574 392 3121 874 9312 857 18077 4563 5787 11560 170 5430 7638 17598 7008 1305 3872 8482 8178 318 8190 20164 6992 14871 576 3987 10085 6039 1872 1 1710
(657,4993) 664 9752 6036 4650 17084 2388 15048 11300 18288 2917 8248 10187 12740 12115 12161 13772 109 6668 3047 10879 9380 11343 1876 8843 3109 19769 16381 11568 15314 10813 3868 16542 5968 12023 4365 14377 9087 1781 1276 4796 5693 12554 1390 4313 5732 15774 636 11634 10482 1412 17861 3401 1023 19462 1980 11142 456 2134 14278 11995 6498 11107 11618 6548 14373 6014 5482 1566 2897 18561 4060 3390 14175 2940 18077 20272 8837 5835 3383 15353 847 464 7562 14570 6826 2439 18136 10990 4923 8415 4808 1568 16839 10082 7244 15226 12019 10865 1981 2859
(707,1016) 1468 6161 5960 763 15963 381 3774 771 829 19159 20701 8302 4262 2143 20403 13069 4158 8228 4720 17060 557 1841 1515 4575 480 16732 10070 17720 12448 16379 2982 12425 5868 15376 7515 5772 13007 10287 1047 1082 2426 15155 3321 2895 1244 17650 18462 20745 5068 4795 4844 108 10945 10826 14691 2918 4519 7167 1467 4107 8005 3179 10348 7954 4937 8789 2083 10619 7089 7661 15947 255 7276 9004 9232 7903 264 2498 3697 6878 14543 337 560 5508 7153 8520 8214 9626 11641 200 2191 13563 6761 882 2405 8400 5555 10888 3209 18784
(823,10814) 12485 4137 4462 115 3867 3197 9809 11493 8503 18682 9622 15850 4264 20017 17057 2255 17600 2023 17314 20006 3419 13448 19440 7524 17628 8646 18736 17201 14220 14532 14645 7304 2471 7084 2736 2828 5706 12893 5582 12746 12056 19140 8057 2372 13569 5738 17308 13554 6907 16856 5335 75 77 11773 8379 618 167 639 10030 8532 14887 14583 5359 2745 20114 545 3415 1516 15375 3086 6536 1914 17130 6361 3590 12740 900 2045 10418 8654 12115 16002 5095 17817 2550 2885 6411 576 6207 927 14115 6253 13574 9086 13356 10858 2995 8746 20140 9107
(890,465) 9809 8313 8654 1286 17576 3212 382 5035 2139 14821 5498 588 635 2740 12725 18900 5675 1387 3743 2769 2827 9894 8415 5290 8943 19170 498 2615 11625 14785 17571 151 12609 6414 11260 7097 16253 3981 6645 2014 1290 18388 701 5428 6054 10088 18677 1050 14695 2856 1179 2817 4760 1372 12806 4866 11030 7744 10418 4864 20165 11547 3839 9253 5253 1667 2279 7258 17597 3158 17845 17810 1129 6140 8114 5243 10725 6869 1691 19456 4262 7317 1757 12175 2959 943 1655 12011 13542 9353 8434 13106 123 8460 14164 14372 2037 94 12965 9344
(731,13758) 20130 9332 17818 3150 3765 14968 17585 3835 8290 11584 12831 19670 17595 15554 1180 10957 6261 12040 12787 1827 436 8151 13143 7167 68 17634 12518 6910 8363 5969 6921 9621 6744 11570 11656 3693 3091 5592 20445 4760 20040 10852 15877 10130 7010 8878 11337 12501 20039 8116 1811 18484 1501 10080 206 8401 15940 15070 16624 20120 1517 1841 2845 4951 9062 5160 10529 645 6822 222 1219 17621 18485 5581 2315 4406 11520 14899 9982 11068 8506 9884 16149 4441 7567 10322 14221 3097 3503 8160 2898 15538 9351 1806 4547 7064 6124 101 4788 1704
(407,467) 381 16589 13349 7263 4123 3885 425 1834 1887 13989 19582 8554 14752 12030 9427 1486 10236 13550 12076 7521 2837 3361 12620 12202 10982 18923 696 12501 7097 3704 6622 8255 12388 762 257 17903 7342 14783 11670 13143 3248 1842 16813 5913 5849 691 8668 2274 3881 350 4460 4039 2488 4457 1133 6256 3339 6201 20250 10101 1528 247 8971 17575 11026 13575 18400 175 1518 5508 5603 5133 6536 1076 2739 6954 10838 15786 1109 1253 7192 1330 20540 12586 14361 13783 7639 16608 13888 2933 11843 15463 15580 9085 5496 20118 17770 198 336 5616
(102,10634) 15007 471 6697 4075 17588 16824 273 14004 2519 11192 18577 5807 20068 4659 1010 288 3035 9693 10822 6196 4434 17534 6613 950 1069 20012 15883 16541 16149 7638 2228 9353 14722 16587 3629 3730 2498 726 554 15955 15339 1290 13932 4740 5495 954 11095 5508 16261 6025 11517 8364 948 12341 1619 8645 8734 18712 87 11409 8488 1068 18558 1179 15947 5173 2634 14783 18959 12015 10126 4478 4178 8648 8340 1173 8568 13911 7721 19817 398 19870 11371 9228 7617 2641 10428 6275 15929 4621 6557 10723 7856 11822 2687 3427 1230 4933 5015 15739
(625,367) 4443 2598 18139 14952 1112 12071 13915 20093 2228 4171 2261 1938 12608 3356 14828 3520 10854 10791 3627 10064 6518 15355 20027 6004 6998 16667 12042 14738 17020 9492 2550 10512 2138 3716 5297 5986 2816 4390 10227 11644 20090 17561 2165 18189 6203 1126 15746 2461 12708 12893 4294 3767 2825 1460 3058 11697 894 6074 1755 20810 10356 19462 1243 6279 5762 17600 17573 20234 13172 8474 1548 726 1619 6032 9937 5497 5507 712 8819 15956 14108 3085 5051 6698 7461 14819 8838 13532 4137 9624 2415 563 11431 14987 5112 17567 12485 5615 9196 256
(92,2792) 15583 6160 7471 5986 7922 20541 12767 9787 14108 3418 14773 5297 1424 8485 3540 12212 13595 2114 6532 2083 9925 6269 3081 11762 3421 3249 8122 8464 847 4367 12377 1566 13535 11757 11522 2189 7824 12365 3044 5376 16931 3784 1012 822 11406 15180 2488 18190 9247 3140 18957 9237 8612 11508 12304 8821 199 10960 9695 18480 17314 10550 4172 285 1645 5681 2734 1836 5700 17571 16731 466 962 1542 17059 1497 3394 7286 2933 1379 17613 16480 11387 13277 4197 318 4122 749 1963 1004 3144 4535 1111 12015 18669 2889 19870 8669 6629 5670
(116,3464) 3749 17247 17634 18054 3467 2685 1127 9342 18908 15912 15674 1450 335 5537 8018 3161 7406 12750 3313 5529 4151 14978 4421 8685 8499 9626 2821 8753 19759 1101 6839 8356 4441 15740 1781 1095 3422 14824 10338 13524 4795 12373 5544 19457 13665 9237 4748 10394 17079 9017 7233 4126 12921 6268 11783 14420 13474 16097 20447 4325 8522 8154 20122 9556 13583 4708 2342 1871 1381 2063 250 6379 862 15959 6998 591 17814 17553 20115 14123 8078 16340 848 1024 13754 13370 15955 6466 5669 6318 10524 1751 20753 6539 19860 3239 17318 3848 8205 6715
(234,1470) 8463 6239 254 6503 14813 2114 12341 17423 16128 748 5667 4911 2893 8586 4035 2063 20041 12963 13756 16756 356 6169 17946 3176 1334 1532 11383 8985 5891 3462 6362 1611 6514 7702 20839 2281 6206 17201 6826 10273 7565 16789 11308 8510 712 8365 19738 3877 11995 466 741 970 13749 5775 10060 10828 5560 10838 10723 10899 10534 3461 10030 3823 12768 1854 20471 3239 13796 3179 6059 2349 18584 9606 299 4778 1362 8379 20164 10923 1398 16747 5286 6483 16601 2055 2450 12605 14735 5297 3647 10267 7447 1424 7398 10856 7057 5489 3866 480
(114,14026) 20400 8341 16466 14193 7239 13636 5565 37 8956 1344 5537 17628 78 699 17056 961 9925 2154 7410 715 7487 18711 423 8392 8476 13322 1549 16446 14048 15308 12925 1697 12844 11366 4014 4712 4156 11354 3880 3795 6010 960 1947 12829 10975 986 2849 18192 2981 159 5738 1064 9488 9536 3502 1866 16778 5587 5529 14582 271 8251 16411 14085 4479 13673 18012 5469 79 4037 12571 10990 3865 14869 19163 2443 13681 4164 12115 7644 10594 9808 11479 7896 1356 8062 14684 4584 2850 13749 13139 13787 19016 89 10230 10187 3986 14210 14232 3220
(114,9443) 2784 7664 7666 7490 6528 13580 276 15383 2135 12066 18670 3341 2995 16971 15418 13901 3841 1462 2736 14109 808 8323 435 14684 16841 3951 10949 17513 1416 17556 8517 2900 18590 2907 8620 4607 17805 10471 2915 14101 2560 16851 2116 10841 13750 9697 8648 7198 7395 1971 15911 10154 4074 11356 1495 1642 2669 20446 20092 708 9186 6363 16252 14158 1132 10325 19641 18719 2332 9066 576 51 1558 245 1276 9255 13198 137 20732 4148 15905 12359 10385 11064 9336 2237 583 16137 7432 8928 1101 5541 9276 5202 9084 8406 5363 5507 847 4533
(159,6518) 1167 10858 13108 374 10446 18616 3828 1549 3073 14082 1873 9373 4668 7664 12205 7525 9988 12102 8407 1473 2041 6698 482 1294 8185 19394 12303 15340 5418 5283 10394 7069 7208 19736 5458 15359 2954 1471 16790 402 4233 10072 17627 556 10524 1148 2899 20234 7110 17618 17815 3634 639 7984 9 5220 13070 2901 6826 8694 7671 13189 19345 13742 3191 20044 2836 13416 16605 10713 1526 5658 2707 15351 247 20103 6083 16385 11697 12407 864 8253 939 11414 11520 510 2548 354 17723 17861 7086 4896 5915 13 15384 2436 2111 11434 12066 8345
(657,6518) 12257 3843 5322 15771 12380 10730 11477 10601 6097 8995 2145 8173 4882 1905 10187 4127 12925 17700 3783 9565 17067 9802 15334 6697 1992 17368 2017 2228 17949 3298 6552 2273 2705 7911 17597 635 2146 1963 804 11575 7836 1490 2912 10180 10951 7046 1035 16448 20088 7797 2736 3159 5677 7835 120 2439 5595 19041 1512 12618 5881 4164 2920 10838 9451 3458 14741 13011 14280 7204 18818 20031 11068 5922 8103 9642 3188 4476 12820 1860 12364 17562 10356 17587 18415 20755 17182 8610 3626 5668 62 11131 10084 13914 647 9398 129 2977 1834 15023
(622,10822) 3786 1311 13888 10154 3345 11066 8193 13217 3313 1084 3207 2545 4081 6711 2777 667 5609 16450 8833 44 29 10286 614 13568 2907 6560 9126 336 4832 8683 8120 3124 18717 2074 804 20024 11877 16163 4368 2287 1290 2108 18231 12271 18185 7489 1411 5736 3431 6337 16785 2243 18014 10072 12489 2687 11183 17967 10987 10387 1580 9918 4014 11787 17314 2644 11634 590 1870 16728 1282 15512 5908 1380 15743 16541 13004 2960 4337 12030 990 4179 8587 1461 5615 8878 15359 477 5565 6061 480 8535 13518 13573 3955 725 12708 9802 802 2832
