876 3978,5817,7351,14466,18710
877 477,3623,12348,13910,19095
878 1499,10360,11277
879 3589,8348,10160,10953,13528
880 1366,4536,15664
881 2244,4530,6914,16642
882 4977,5886,10793,13205,13496
883 4794,4795,9357,9365,10382
884 522,2831,13892,16566,17785
885 4625,4852,8336,10467,15192
886 2315,5468,6404,7623,16450
887 2046,2978,3584,9336,13642
888 2991,7740,17894
889 4689,9313,15011,15191
890 3765,6924,8601,8864,11127
891 4853,7325,10023,14517,14878
892 4322,8355,9427,10551,17511
893 926,5125,5176,16781,18591
894 2784,2975,3368,8444,8958
895 1323,8333,9569
896 8004,8315,10773,12337
897 959,1056,6443,17167,17526
898 3055,4431,7115,15141,18990
899 1683,9086,12764,15172,16980
900 8159,10934,11388,13072,14752
901 11622,14274,16687,16788,18062
902 959,2625,13126,13759
903 5763,7804,9699,14498,17349
904 1732,5358,14689
905 3292,5578,13156,18737
906 8155,8302,15866,16462,18085
907 269,5496,14555,17621
908 1016,4206,8044,12096,13944
909 1088,4329,8971,14320,17473
910 1413,3019,3507,5409,12664
911 5249,15046,15225
912 1206,4780,6226,7187,8126
913 3423,4661,7129,13296,13951
914 5876,7795,9259,10887,13233
915 158,184,5693,14666,16568
916 7668,9734,14184,17334,18633
917 2805,6776,9049,14310,18654
918 1559,6057,8762,13322,15301
919 598,4892,11570,13199,14786
920 923,1853,7384,17625,17674
921 2880,6709,9569,9600
922 158,5001,5214,8511,10119
923 1323,9030,13840,15217
924 363,7348,7574,9207
925 12016,12553,17629,18674
926 1317,2369,9331,10507,15307
927 1023,3340,16016,16248,16643
928 1324,4605,7712,14170,15931
929 3293,8211,13373,13918
930 6734,13479,13622,16671,19375
931 96,3134,3707,10234
932 1176,1917,6493,7912,12664
933 2553,5350,6190,9456,9835
934 406,2961,8898,9226,9520
935 196,685,5392,6024,16587
936 852,3939,5466,16193,16196
937 1686,3362,10728,11692
938 4491,4689,7083,15731,19288
939 3291,3807,4227,13780,14148
940 11495,14325,15224,15724
941 269,2661,13864
942 886,1367,7780,11575,12981
943 1163,1732,8248,9345,18855
944 2344,13141,15182,15313,17946
945 1057,5046,8157,12713,16026
946 1189,2721,8978,16435
947 304,10542,12194,12933,17092
948 4147,4701,7021,12018,17249
949 1006,2997,6585,10344,15279
950 1239,6438,7659,9866,18449
951 3838,4614,7679,17079
952 999,8651,10196,13825,14108
953 6580,6757,11582,13572,18034
954 2896,6250,15663,16726,18387
955 3142,3262,3827,6160,17423
956 6241,12025,12658,15348,18038
957 2177,11159,13918,17485,18428
958 68,636,2966,4782,18893
959 3366,8354,10638,17430,17662
960 959,5362,5833,8451,11630
961 339,2065,3941,9436
962 1553,10400,10413,13144,13331
963 3163,3279,7623,15453
964 1020,1858,9600,14533
965 1139,4290,5684,15771,17939
966 3842,4294,6877,12243,18186
967 570,838,4072,4591,12476
968 236,905,5299,17259,18670
969 141,1964,5958,11749,15841
970 18,3108,5067,14126,14564
971 609,9092,16726,17707,17875
972 3473,16243,16652
973 1429,3634,4849,11098,11463
974 4684,15225,18941,19240
975 4301,5408,10611,19208,19232
976 2492,7807,16645,19056
977 7879,12257,12348,15225,16040
978 1225,1648,10303,15689
979 1180,3948,4934,16595,16631
980 1046,3068,5852,15507,17776
981 1196,1811,6098,11043,11981
982 3473,11210,14150,16919,17304
983 4235,5172,11840,12115
984 562,1490,1676,3711,8134
985 3835,5097,9718,11739,16343
986 522,716,5529,5727,12931
987 1970,7474,14189,14531,15211
988 1531,3230,6921,12844,16658
989 3610,4778,9528
990 3152,7867,8898,15274,15529
991 2558,3988,10176,11995,12024
992 354,487,1463,11896,15318
993 500,977,10564,12455,17879
994 250,1060,3230,11871,17959
995 5905,11983,13144,13510,19320
996 2246,2408,11475,11910,18030
997 1551,3925,9009,12208
998 412,5204,7959,13833,14106
999 4028,8598,8650,8873,18027
1000 9714,10130,11887,12051,17658
