,user_id,item_id,rating,timestamp
3064,2944,130,5,1102665600
3065,2946,168,4,1102665600
3066,2947,139,4,1102665600
3067,2948,203,5,1102665600
3068,2944,64,5,1102665600
3069,2949,64,4,1102665600
3070,2950,83,5,1102665600
3071,2951,203,5,1102665600
3072,2952,145,5,1102665600
3073,2953,190,5,1102752000
3074,2954,116,2,1102752000
3075,2955,179,5,1102838400
3076,2956,157,5,1102838400
3077,2957,146,5,1102838400
3078,2817,153,2,1102838400
3079,2958,147,3,1102838400
3080,2959,168,5,1102838400
3081,2960,157,5,1102838400
3082,2199,142,2,1102838400
3083,2961,142,5,1102924800
3084,2962,98,4,1102924800
3085,2963,118,1,1102924800
3086,2964,179,5,1102924800
3087,2965,83,1,1102924800
3088,2966,142,1,1103011200
3089,2967,153,5,1103011200
3090,62,121,5,1103011200
3091,2968,133,3,1103011200
3092,2966,80,1,1103011200
3093,2969,183,5,1103011200
3094,2966,81,1,1103011200
3095,2970,206,5,1103011200
3096,2971,192,4,1103011200
3097,2972,179,5,1103097600
3098,2973,140,4,1103097600
3099,2974,139,2,1103097600
3100,2975,120,1,1103184000
3101,2976,193,5,1103184000
3102,2977,145,5,1103184000
3103,2978,178,4,1103184000
3104,2979,148,2,1103184000
3105,2980,3,1,1103184000
3106,2975,3,1,1103184000
3107,2981,145,4,1103184000
3108,2982,167,5,1103184000
3109,2983,145,4,1103184000
3110,2984,118,1,1103184000
3111,2985,142,1,1103184000
3112,2986,148,5,1103270400
3113,2987,2,5,1103270400
3114,2988,92,5,1103270400
3115,2989,145,4,1103270400
3116,2990,2,5,1103270400
3117,2991,157,5,1103356800
3118,2992,145,5,1103356800
3119,2993,153,3,1103443200
3120,2994,100,1,1103529600
3121,2995,148,5,1103529600
3122,2996,138,4,1103529600
3123,2997,167,4,1103529600
3124,2998,81,1,1103529600
3125,2999,197,3,1103529600
3126,3000,153,5,1103529600
3127,3001,142,5,1103616000
3128,3002,172,5,1103616000
3129,3003,138,5,1103616000
3130,3004,153,5,1103616000
3131,3005,184,5,1103616000
3132,3006,196,5,1103616000
3133,3007,81,1,1103702400
3134,3008,201,3,1103702400
3135,3009,50,2,1103702400
3136,3010,199,5,1103702400
3137,3011,166,4,1103702400
3138,3012,102,5,1103788800
3139,3013,178,1,1103788800
3140,3014,146,1,1103788800
3141,3015,160,2,1103788800
3142,3016,148,5,1103788800
3143,3017,63,1,1103788800
3144,3018,81,5,1103788800
3145,3019,167,5,1103788800
3146,3020,114,3,1103788800
3147,3021,168,4,1103788800
3148,1366,179,4,1103788800
3149,3022,160,4,1103875200
3150,3023,178,2,1103875200
3151,3024,138,3,1103875200
3152,3025,168,4,1103875200
3153,3026,148,1,1103961600
3154,3027,181,5,1103961600
3155,3028,138,5,1103961600
3156,3029,140,3,1103961600
3157,3030,142,5,1103961600
3158,3031,146,5,1103961600
3159,3032,207,5,1103961600
3160,3033,146,4,1103961600
3161,3034,171,3,1103961600
3162,3035,157,5,1104048000
3163,3036,121,5,1104048000
3164,3037,195,5,1104048000
3165,3038,166,1,1104048000
3166,3039,162,2,1104048000
3167,3040,140,5,1104048000
3168,3041,157,2,1104134400
3169,3042,175,5,1104134400
3170,3043,167,5,1104134400
3171,3044,80,5,1104134400
3172,3045,140,1,1104134400
3173,3046,179,5,1104134400
3174,3047,208,4,1104134400
3175,3048,189,4,1104134400
3176,3049,195,3,1104134400
3177,3050,157,4,1104134400
3178,3051,147,4,1104134400
3179,3038,142,5,1104134400
3180,3052,163,5,1104134400
3181,3053,146,5,1104134400
3182,3054,162,3,1104134400
3183,3055,146,2,1104134400
3184,3056,175,5,1104220800
3185,3057,160,2,1104220800
3186,3058,165,4,1104220800
3187,3059,179,3,1104220800
3188,3060,166,2,1104220800
3189,3061,179,3,1104220800
3190,3062,160,2,1104220800
3191,3063,157,2,1104220800
3192,3064,82,3,1104220800
3193,3065,138,5,1104220800
3194,3066,176,5,1104220800
3195,3067,152,4,1104220800
3196,3068,197,4,1104220800
3197,3069,152,2,1104220800
3198,3070,156,4,1104220800
3199,3071,146,5,1104220800
3200,3072,138,4,1104307200
3201,3073,172,5,1104307200
3202,3074,175,5,1104307200
3203,3075,145,5,1104307200
3204,3076,160,5,1104307200
3205,3077,146,1,1104307200
3206,3078,145,4,1104307200
3207,2997,166,3,1104393600
3208,3079,166,1,1104393600
3209,3080,81,5,1104393600
3210,3081,209,4,1104393600
3211,3082,167,1,1104393600
3212,3083,143,5,1104393600
3213,3084,155,4,1104393600
3214,3085,179,5,1104393600
3215,3086,172,5,1104393600
3216,3087,183,4,1104480000
3217,3088,142,5,1104480000
3218,3089,137,4,1104480000
3219,3090,157,5,1104480000
3220,3091,208,1,1104480000
3221,3092,163,5,1104480000
3222,3093,175,1,1104480000
3223,3094,153,5,1104480000
3224,3095,153,5,1104480000
3225,3096,166,5,1104480000
3226,3097,50,4,1104566400
3227,3098,200,5,1104566400
3228,3099,163,4,1104566400
3229,3100,172,4,1104566400
3230,3101,143,5,1104566400
3231,3102,184,5,1104566400
3232,3103,148,5,1104566400
3233,3104,171,5,1104566400
3234,3105,180,2,1104566400
3235,3106,82,1,1104566400
3236,3107,152,5,1104566400
3237,3108,2,5,1104566400
3238,3109,99,1,1104566400
3239,3110,184,5,1104566400
3240,3111,206,5,1104652800
3241,3112,157,5,1104652800
3242,3113,146,5,1104652800
3243,3114,196,5,1104652800
3244,3115,187,5,1104652800
3245,3116,145,5,1104652800
3246,3117,187,2,1104739200
3247,3118,188,5,1104739200
3248,3119,190,1,1104739200
3249,3120,150,2,1104739200
3250,3121,142,4,1104739200
3251,3122,80,5,1104739200
3252,3123,208,1,1104825600
3253,3124,138,4,1104825600
3254,3125,160,5,1104825600
3255,3126,142,4,1104825600
3256,3127,143,4,1104825600
3257,3128,187,5,1104825600
3258,3129,172,5,1104912000
3259,3130,142,5,1104912000
3260,2937,190,3,1104912000
3261,3131,3,1,1104912000
3262,3132,94,5,1104912000
3263,3133,99,4,1104912000
3264,3134,146,4,1104912000
3265,3135,157,4,1104912000
3266,3136,136,5,1104998400
3267,3137,17,1,1104998400
3268,3138,179,4,1104998400
3269,3139,3,1,1104998400
3270,3140,2,5,1104998400
3271,3141,153,5,1104998400
3272,3142,59,1,1104998400
3273,3143,163,4,1104998400
3274,3144,179,5,1104998400
3275,3145,183,5,1105084800
3276,3146,160,4,1105084800
3277,3147,160,1,1105084800
3278,3148,146,4,1105171200
3279,3149,81,4,1105171200
3280,3150,172,5,1105171200
3281,3151,163,3,1105257600
3282,3152,140,4,1105257600
3283,1539,145,5,1105344000
3284,3153,46,1,1105344000
3285,3154,142,2,1105430400
3286,3155,146,3,1105430400
3287,3156,158,5,1105430400
3288,3157,146,5,1105430400
3289,3158,179,1,1105430400
3290,3159,187,5,1105430400
3291,3160,179,5,1105430400
3292,3161,146,1,1105516800
3293,3162,120,4,1105516800
3294,3163,123,2,1105516800
3295,3164,166,5,1105516800
3296,3165,150,4,1105516800
3297,3166,142,5,1105603200
3298,3167,140,5,1105603200
3299,3168,184,5,1105603200
3300,3169,166,5,1105603200
3301,3170,142,5,1105603200
3302,3171,145,3,1105603200
3303,3172,195,3,1105603200
3304,3173,143,1,1105603200
3305,3174,153,1,1105603200
3306,3175,179,5,1105603200
3307,3176,210,4,1105689600
3308,3177,153,2,1105689600
3309,3178,147,4,1105689600
3310,3179,143,3,1105689600
3311,3180,2,5,1105689600
3312,3181,211,5,1105689600
3313,3182,179,5,1105689600
3314,3183,179,3,1105776000
3315,3184,181,1,1105776000
3316,3185,153,4,1105776000
3317,2991,2,4,1105776000
3318,3186,187,5,1105776000
3319,3187,153,4,1105776000
3320,3188,143,4,1105776000
3321,3189,112,5,1105862400
3322,3190,145,3,1105862400
3323,3191,48,5,1105862400
3324,3192,198,5,1105862400
3325,3193,2,5,1105948800
3326,3194,167,1,1105948800
3327,2721,167,5,1105948800
3328,3195,203,2,1105948800
3329,3196,142,5,1105948800
3330,3197,152,4,1105948800
3331,3198,206,4,1105948800
3332,3199,143,5,1105948800
3333,3200,206,5,1105948800
3334,3201,181,5,1105948800
3335,3202,203,3,1106035200
3336,3203,152,1,1106035200
3337,3204,203,4,1106035200
3338,3205,183,5,1106121600
3339,2632,3,5,1106121600
3340,3206,208,1,1106121600
3341,3207,143,1,1106121600
3342,3208,158,5,1106208000
3343,3209,167,5,1106208000
3344,3210,199,2,1106208000
3345,3211,143,5,1106208000
3346,3212,81,5,1106208000
3347,3213,116,2,1106208000
3348,3214,83,1,1106208000
3349,3215,77,5,1106208000
3350,3216,175,5,1106294400
3351,3217,130,5,1106294400
3352,3218,116,4,1106294400
3353,3219,157,5,1106294400
3354,3220,123,5,1106294400
3355,3221,137,2,1106294400
3356,3222,142,5,1106294400
3357,3223,176,5,1106294400
3358,3224,146,3,1106467200
3359,3225,155,5,1106553600
3360,3226,110,5,1106553600
3361,3227,197,4,1106553600
3362,3228,208,4,1106553600
3363,3229,56,4,1106553600
3364,3230,195,5,1106640000
3365,3231,145,5,1106640000
3366,3232,179,5,1106640000
3367,3233,2,5,1106640000
3368,3234,183,4,1106640000
3369,3235,179,2,1106640000
3370,3236,148,4,1106640000
3371,3237,146,4,1106726400
3372,3238,83,5,1106726400
3373,3239,160,3,1106726400
3374,3240,199,5,1106726400
3375,2865,143,5,1106726400
3376,3241,0,1,1106726400
3377,3242,174,2,1106726400
3378,3243,157,1,1106726400
3379,3244,104,5,1106726400
3380,3245,143,4,1106726400
3381,3246,157,5,1106812800
3382,3247,80,5,1106812800
3383,3248,166,5,1106812800
3384,3249,135,5,1106812800
3385,3250,160,4,1106812800
3386,3251,183,5,1106812800
3387,3252,157,5,1106812800
3388,3253,22,4,1106899200
3389,3254,166,5,1106899200
3390,3255,2,4,1106899200
3391,3256,179,2,1106899200
3392,3257,145,5,1106899200
3393,3258,146,5,1106899200
3394,3259,167,5,1106899200
3395,3260,132,2,1106899200
3396,3261,174,3,1106985600
3397,3262,17,4,1106985600
3398,3263,163,5,1106985600
3399,3262,160,1,1106985600
3400,3264,104,5,1107072000
3401,3265,146,5,1107072000
3402,3266,179,5,1107072000
3403,3267,161,1,1107072000
3404,3268,148,4,1107072000
3405,3269,168,4,1107072000
3406,3270,158,2,1107158400
3407,3271,145,4,1107158400
3408,3272,200,5,1107158400
3409,3273,110,5,1107244800
3410,2566,180,2,1107244800
3411,3274,142,5,1107244800
3412,3275,116,4,1107331200
3413,3276,140,5,1107331200
3414,3277,142,5,1107331200
3415,3278,2,5,1107331200
3416,3279,184,5,1107331200
3417,3280,80,5,1107417600
3418,3281,142,4,1107417600
3419,3282,207,5,1107417600
3420,3283,89,3,1107417600
3421,3284,212,5,1107417600
3422,3285,157,5,1107504000
3423,3286,146,5,1107590400
3424,3287,192,4,1107590400
3425,3288,141,1,1107590400
3426,3289,157,3,1107590400
3427,3290,179,1,1107590400
3428,3291,94,2,1107676800
3429,3292,137,3,1107676800
3430,3293,98,5,1107676800
3431,3294,68,2,1107676800
3432,3295,179,3,1107763200
3433,3296,142,5,1107763200
3434,3297,167,5,1107849600
3435,3298,142,5,1107849600
3436,1891,146,2,1107849600
3437,3299,124,1,1107936000
3438,717,142,3,1107936000
3439,3300,167,5,1107936000
3440,3301,207,1,1107936000
3441,3302,183,4,1107936000
3442,3303,82,1,1108022400
3443,3304,83,5,1108022400
3444,3305,200,4,1108022400
3445,3306,187,5,1108022400
3446,3307,206,3,1108022400
3447,3308,188,5,1108022400
3448,3309,130,3,1108022400
3449,3310,174,5,1108022400
3450,3311,143,5,1108108800
3451,1383,143,5,1108108800
3452,3312,208,1,1108281600
3453,3313,197,2,1108281600
3454,3314,95,5,1108281600
3455,3315,179,4,1108368000
3456,3316,172,3,1108368000
3457,3317,167,4,1108368000
3458,3318,178,5,1108368000
3459,3319,213,3,1108368000
3460,3320,171,1,1108454400
3461,3321,121,5,1108454400
3462,3322,143,1,1108454400
3463,3323,201,2,1108540800
3464,3324,146,5,1108540800
3465,3325,163,5,1108540800
3466,3326,187,4,1108540800
3467,3327,83,1,1108540800
3468,3328,160,4,1108540800
3469,3329,148,5,1108540800
3470,3330,112,1,1108540800
3471,3331,167,4,1108540800
3472,3332,195,3,1108540800
3473,3333,179,5,1108627200
3474,3334,153,1,1108627200
3475,3335,104,4,1108627200
3476,3336,121,1,1108713600
3477,3337,161,4,1108713600
3478,3338,83,3,1108713600
3479,2838,184,5,1108713600
3480,3339,134,5,1108713600
3481,3340,175,4,1108713600
3482,3341,110,1,1108713600
3483,3342,83,1,1108800000
3484,3343,160,1,1108800000
3485,3344,146,5,1108800000
3486,3345,146,5,1108886400
3487,3346,197,2,1108886400
3488,3347,187,4,1108886400
3489,3348,166,5,1108886400
3490,3349,81,4,1108886400
3491,3350,121,2,1108972800
3492,3351,192,5,1108972800
3493,3352,98,4,1108972800
3494,3353,214,5,1108972800
3495,3354,153,4,1109059200
3496,3355,80,5,1109059200
3497,3356,177,5,1109059200
3498,3357,198,5,1109145600
3499,3358,167,5,1109145600
3500,3359,91,4,1109145600
3501,3360,160,1,1109145600
3502,3361,215,4,1109232000
3503,3362,127,1,1109232000
3504,3363,216,5,1109318400
3505,3364,216,4,1109404800
3506,3365,167,5,1109404800
3507,3366,179,5,1109404800
3508,3367,142,2,1109404800
3509,3368,2,4,1109404800
3510,3369,132,4,1109404800
3511,3370,86,1,1109491200
3512,3371,157,5,1109491200
3513,3372,179,1,1109491200
3514,3373,83,1,1109577600
3515,3374,179,1,1109577600
3516,3375,157,5,1109577600
3517,3376,172,5,1109664000
3518,3377,157,5,1109664000
3519,3378,157,3,1109664000
3520,3379,158,5,1109664000
3521,3380,104,1,1109664000
3522,3381,187,2,1109750400
3523,3382,175,5,1109750400
3524,3383,157,5,1109750400
3525,3384,142,5,1109836800
3526,3385,153,3,1109836800
3527,3386,77,3,1109836800
3528,3387,210,5,1109836800
3529,3388,140,4,1109836800
3530,3389,195,1,1109923200
3531,3390,142,2,1109923200
3532,3391,196,5,1109923200
3533,3392,148,4,1109923200
3534,3393,142,5,1110009600
3535,3394,74,5,1110009600
3536,3395,103,3,1110096000
3537,3396,141,4,1110096000
3538,3397,140,5,1110096000
3539,3398,196,3,1110096000
3540,3399,166,1,1110182400
3541,3400,81,1,1110182400
3542,3401,217,5,1110268800
3543,3402,140,5,1110268800
3544,3403,181,4,1110268800
3545,3404,2,5,1110268800
3546,3405,143,3,1110268800
3547,3406,146,1,1110355200
3548,3407,179,5,1110355200
3549,3408,75,2,1110355200
3550,3409,109,5,1110355200
3551,3410,146,1,1110441600
3552,3411,157,5,1110528000
3553,3412,153,1,1110528000
3554,3413,146,5,1110528000
3555,3414,81,1,1110528000
3556,3415,172,5,1110614400
3557,3416,155,5,1110614400
3558,3417,218,5,1110614400
3559,3418,191,5,1110614400
3560,3419,84,5,1110700800
3561,3420,219,5,1110700800
3562,3421,201,5,1110700800
3563,3422,92,5,1110700800
3564,3423,183,4,1110700800
3565,3424,142,5,1110783600
3566,1366,220,5,1110783600
3567,3425,213,1,1110783600
3568,3426,163,5,1110783600
3569,3427,185,3,1110783600
3570,3428,81,1,1110870000
3571,3429,2,5,1110870000
3572,3430,195,4,1110870000
3573,3431,221,5,1110870000
3574,3432,220,5,1110870000
3575,1277,220,5,1110870000
3576,3433,219,5,1110870000
3577,3434,219,5,1110870000
3578,3435,220,5,1110870000
3579,3436,220,5,1110870000
3580,3437,217,4,1110956400
3581,3438,220,5,1110956400
3582,3439,82,1,1110956400
3583,3440,220,5,1110956400
3584,3441,143,5,1110956400
3585,3442,220,4,1110956400
3586,3443,222,5,1110956400
3587,3444,216,4,1110956400
3588,3445,142,5,1111042800
3589,3446,217,5,1111042800
3590,3447,142,5,1111042800
3591,3448,180,1,1111042800
3592,3449,220,5,1111042800
3593,3450,192,3,1111042800
3594,3451,153,2,1111042800
3595,3452,143,4,1111042800
3596,3453,181,5,1111129200
3597,3454,214,5,1111129200
3598,3455,223,4,1111129200
3599,3456,219,5,1111129200
3600,3457,175,5,1111129200
3601,3455,224,5,1111129200
3602,3458,219,5,1111215600
3603,3459,145,3,1111215600
3604,3460,195,4,1111215600
3605,3461,140,5,1111215600
3606,3462,217,4,1111215600
3607,3463,219,5,1111215600
3608,3464,59,1,1111215600
3609,3465,167,5,1111302000
3610,3466,143,4,1111302000
3611,3467,183,4,1111302000
3612,3468,220,4,1111302000
3613,3469,220,5,1111302000
3614,3470,145,5,1111302000
3615,3471,157,1,1111302000
3616,3472,174,5,1111388400
3617,3473,175,5,1111388400
3618,3474,218,5,1111388400
3619,3475,175,5,1111388400
3620,3476,157,5,1111388400
3621,3473,142,5,1111388400
3622,3477,86,2,1111388400
3623,3478,187,5,1111388400
3624,3479,153,2,1111388400
3625,3473,166,5,1111388400
3626,3480,220,5,1111388400
3627,3481,219,4,1111474800
3628,3482,190,4,1111474800
3629,3483,163,3,1111561200
3630,3484,225,5,1111561200
3631,3485,179,5,1111561200
3632,3486,220,5,1111561200
3633,3487,198,1,1111561200
3634,3488,142,5,1111561200
3635,3489,89,2,1111647600
3636,3490,145,4,1111647600
3637,3491,2,4,1111647600
3638,3492,220,5,1111647600
3639,3493,83,2,1111647600
3640,3494,83,5,1111734000
3641,3495,142,1,1111734000
3642,3496,148,4,1111734000
3643,3497,175,5,1111734000
3644,3498,143,2,1111820400
3645,3499,141,1,1111820400
3646,3500,48,1,1111820400
3647,3501,226,2,1111820400
3648,3502,227,5,1111820400
3649,3503,50,1,1111906800
3650,3504,228,5,1111906800
3651,3505,95,2,1111993200
3652,3506,220,5,1111993200
3653,3507,179,4,1111993200
3654,3508,176,4,1111993200
3655,3509,142,1,1111993200
3656,3510,143,2,1112079600
3657,3511,220,4,1112079600
3658,3512,143,5,1112079600
3659,3513,174,5,1112079600
3660,3514,83,4,1112166000
3661,3515,195,1,1112166000
3662,761,196,3,1112166000
3663,3516,219,5,1112166000
3664,3517,220,2,1112166000
3665,3518,228,4,1112252400
3666,3519,174,5,1112252400
3667,2244,216,5,1112252400
3668,3520,92,5,1112252400
3669,3521,219,5,1112338800
3670,3522,153,1,1112338800
3671,3523,142,3,1112338800
3672,3524,81,4,1112338800
3673,3525,179,1,1112425200
3674,3526,220,5,1112425200
3675,3527,167,5,1112425200
3676,3528,219,5,1112425200
3677,2492,2,5,1112511600
3678,3522,206,5,1112511600
3679,3529,229,5,1112511600
3680,3530,100,1,1112511600
3681,3531,81,1,1112511600
3682,3532,116,4,1112511600
3683,3533,116,1,1112511600
3684,3534,180,1,1112511600
3685,3535,104,5,1112598000
3686,3536,121,2,1112598000
3687,3537,2,4,1112598000
3688,3538,219,4,1112598000
3689,3539,181,4,1112598000
3690,3540,148,5,1112598000
3691,3541,116,1,1112684400
3692,3542,116,4,1112684400
3693,3543,83,5,1112684400
3694,3544,176,5,1112684400
3695,3545,148,5,1112684400
3696,3546,153,5,1112770800
3697,2234,219,5,1112857200
3698,3547,219,5,1112857200
3699,3548,148,5,1112943600
3700,3549,155,4,1112943600
3701,3550,84,1,1112943600
3702,3551,142,5,1112943600
3703,3552,172,5,1112943600
3704,3553,219,4,1112943600
3705,3554,219,5,1113030000
3706,3555,220,2,1113030000
3707,3556,220,4,1113030000
3708,3557,145,5,1113030000
3709,3558,118,1,1113116400
3710,3559,100,1,1113116400
3711,3560,138,5,1113116400
3712,3561,181,5,1113202800
3713,3562,142,5,1113202800
3714,3563,198,4,1113202800
3715,3564,184,5,1113202800
3716,3565,184,5,1113202800
3717,3566,177,3,1113202800
3718,3567,219,5,1113202800
3719,3568,140,1,1113289200
3720,3569,146,5,1113289200
3721,3570,142,4,1113289200
3722,3568,138,1,1113289200
3723,3571,94,5,1113289200
3724,3572,220,5,1113289200
3725,3573,100,1,1113289200
3726,3574,142,5,1113289200
3727,3575,153,5,1113375600
3728,3576,181,4,1113375600
3729,3577,167,5,1113462000
3730,3578,153,2,1113462000
3731,3579,159,4,1113462000
3732,3580,104,5,1113462000
3733,3581,178,1,1113462000
3734,3582,230,5,1113548400
3735,3583,175,5,1113548400
3736,3584,187,4,1113634800
3737,3585,231,4,1113634800
3738,3586,179,5,1113634800
3739,3587,63,4,1113721200
3740,3588,228,5,1113721200
3741,3589,210,5,1113721200
3742,3590,167,5,1113721200
3743,3591,147,5,1113721200
3744,3592,231,5,1113807600
3745,3593,220,5,1113807600
3746,3594,173,1,1113807600
3747,3595,181,4,1113807600
3748,3596,179,5,1113807600
3749,3597,230,5,1113807600
3750,3596,219,5,1113807600
3751,3598,207,3,1113894000
3752,3599,49,5,1113894000
3753,3600,133,3,1113894000
3754,3601,183,4,1113894000
3755,3602,121,2,1113894000
3756,3603,176,1,1113894000
3757,3604,168,5,1113894000
3758,3605,97,1,1113980400
3759,3606,228,2,1113980400
3760,3607,193,5,1113980400
3761,3608,183,5,1113980400
3762,3609,225,2,1114066800
3763,3610,157,1,1114066800
3764,3611,177,4,1114066800
3765,3612,197,1,1114153200
3766,3613,146,4,1114153200
3767,3614,102,3,1114153200
3768,3615,166,3,1114153200
3769,3616,220,5,1114153200
3770,3617,143,4,1114239600
3771,3618,179,5,1114326000
3772,3619,143,1,1114326000
3773,3620,232,1,1114326000
3774,3621,175,4,1114412400
3775,3622,148,5,1114412400
3776,3623,160,5,1114412400
3777,3624,140,4,1114412400
3778,3625,118,1,1114412400
3779,3626,166,5,1114498800
3780,3627,59,1,1114498800
3781,3628,233,5,1114498800
3782,3629,3,1,1114585200
3783,3630,224,5,1114585200
3784,3631,219,1,1114585200
3785,3632,157,5,1114585200
3786,3633,49,5,1114585200
3787,3631,179,1,1114585200
3788,3634,121,3,1114585200
3789,3634,83,4,1114585200
3790,3635,102,4,1114585200
3791,3636,110,5,1114671600
3792,3637,179,5,1114671600
3793,3638,46,1,1114671600
3794,3639,233,2,1114671600
3795,3640,192,2,1114671600
3796,3641,89,1,1114671600
3797,3642,179,3,1114758000
3798,3643,157,5,1114758000
3799,3644,231,4,1114758000
3800,3645,153,5,1114758000
3801,3646,204,4,1114844400
3802,3647,218,4,1114844400
3803,3648,171,5,1114844400
3804,3649,187,2,1114930800
3805,3650,88,5,1114930800
3806,3651,145,5,1114930800
3807,3652,153,4,1114930800
3808,3653,206,4,1115017200
3809,3654,153,3,1115017200
3810,3655,234,5,1115017200
3811,3656,146,5,1115017200
3812,3657,121,2,1115017200
3813,3658,233,1,1115103600
3814,3659,102,4,1115103600
3815,3660,153,4,1115103600
3816,3661,165,4,1115103600
3817,3662,217,5,1115103600
3818,3663,220,5,1115103600
3819,3664,217,5,1115103600
3820,3665,214,5,1115103600
3821,3666,228,5,1115190000
3822,3667,153,3,1115190000
3823,3668,167,2,1115190000
3824,3669,164,2,1115190000
3825,3670,228,5,1115190000
3826,3671,172,5,1115190000
3827,3672,151,1,1115276400
3828,3673,166,5,1115276400
3829,3674,219,2,1115276400
3830,3675,217,5,1115362800
3831,3676,153,5,1115449200
3832,3677,7,2,1115449200
3833,3678,190,2,1115449200
3834,3679,2,5,1115449200
3835,3680,204,5,1115449200
3836,3681,212,3,1115449200
3837,3682,235,5,1115535600
3838,3683,89,2,1115535600
3839,3684,93,5,1115622000
3840,3685,181,5,1115622000
3841,3686,172,5,1115622000
3842,3687,172,5,1115622000
3843,3604,104,5,1115622000
3844,3688,236,2,1115622000
3845,3689,237,5,1115622000
3846,3690,220,5,1115622000
3847,3691,231,2,1115622000
3848,3692,187,4,1115708400
3849,3693,218,5,1115708400
3850,3694,226,5,1115708400
3851,3695,140,4,1115708400
3852,3696,196,5,1115794800
3853,3697,193,5,1115881200
3854,3698,235,5,1115881200
3855,3699,142,5,1115881200
3856,3700,2,5,1115881200
3857,3701,174,2,1115967600
3858,3702,219,5,1115967600
3859,3703,214,5,1115967600
3860,3704,105,3,1115967600
3861,3705,227,5,1115967600
3862,3706,220,5,1115967600
3863,3707,234,3,1115967600
3864,3708,227,2,1115967600
3865,3709,218,5,1115967600
3866,3710,217,5,1115967600
3867,3711,158,5,1116054000
3868,3712,234,4,1116054000
3869,3713,142,5,1116140400
3870,3714,172,3,1116140400
3871,3715,95,4,1116140400
3872,3716,163,5,1116226800
3873,3717,163,5,1116226800
3874,3718,217,5,1116226800
3875,3719,121,5,1116226800
3876,3720,228,5,1116226800
3877,3721,95,2,1116313200
3878,3722,68,2,1116313200
3879,3723,80,5,1116313200
3880,3724,179,5,1116313200
3881,3725,234,3,1116313200
3882,3726,219,4,1116399600
3883,3727,153,5,1116399600
3884,3728,109,1,1116399600
3885,3729,195,4,1116399600
3886,3730,174,2,1116399600
3887,3731,237,5,1116399600
3888,3732,148,4,1116486000
3889,3733,145,4,1116486000
3890,3734,205,5,1116486000
3891,3735,2,4,1116486000
3892,3736,86,4,1116572400
3893,3737,152,4,1116658800
3894,3738,143,1,1116658800
3895,3739,177,5,1116658800
3896,3740,231,5,1116658800
3897,3741,219,5,1116658800
3898,3742,145,2,1116658800
3899,3743,153,4,1116745200
3900,3744,218,5,1116745200
3901,3745,145,5,1116745200
3902,3746,179,2,1116831600
3903,3747,181,3,1116831600
3904,3748,232,5,1116831600
3905,3749,143,2,1116831600
3906,3750,197,4,1116831600
3907,3751,179,2,1116831600
3908,3752,80,5,1116831600
3909,3753,238,5,1116831600
3910,3754,157,5,1116918000
3911,3755,230,5,1116918000
3912,3756,206,3,1117004400
3913,3757,195,1,1117004400
3914,3758,179,5,1117004400
3915,3759,232,5,1117090800
3916,3644,237,5,1117090800
3917,3760,234,4,1117177200
3918,3761,232,5,1117177200
3919,1277,234,5,1117177200
3920,3762,109,1,1117177200
3921,3763,232,5,1117263600
3922,3764,231,5,1117263600
3923,3765,139,3,1117350000
3924,3766,179,4,1117350000
3925,3767,228,5,1117350000
3926,3768,183,3,1117350000
3927,3769,189,5,1117350000
3928,3770,143,1,1117436400
3929,3771,145,4,1117436400
3930,3772,110,3,1117436400
3931,3773,61,4,1117522800
3932,3774,153,1,1117522800
3933,3775,148,4,1117522800
3934,3776,153,5,1117522800
3935,3777,234,4,1117522800
3936,3778,175,5,1117522800
3937,3779,176,3,1117609200
3938,3780,219,5,1117695600
3939,3781,219,1,1117695600
3940,3782,150,5,1117695600
3941,3783,148,4,1117695600
3942,3784,239,4,1117695600
3943,3785,195,4,1117695600
3944,3786,191,5,1117782000
3945,3787,239,5,1117782000
3946,3788,99,5,1117782000
3947,3789,146,5,1117782000
3948,3790,145,4,1117782000
3949,3791,179,4,1117782000
3950,3792,187,5,1117782000
3951,3793,240,5,1117868400
3952,3794,220,4,1117868400
3953,3795,104,5,1117868400
3954,3796,190,3,1117868400
3955,3797,143,5,1117954800
3956,3798,239,3,1117954800
3957,439,220,4,1117954800
3958,3799,231,5,1117954800
3959,3800,231,5,1117954800
3960,3801,17,5,1117954800
3961,3802,230,5,1118041200
3962,3803,231,3,1118041200
3963,3804,214,5,1118041200
3964,3805,167,5,1118041200
3965,3806,201,3,1118041200
3966,3807,241,4,1118041200
3967,3808,149,1,1118041200
3968,3809,191,5,1118127600
3969,3810,236,3,1118127600
3970,3811,160,5,1118127600
3971,3812,219,1,1118214000
3972,3813,145,5,1118214000
3973,3814,240,5,1118214000
3974,62,175,4,1118214000
3975,3815,140,1,1118214000
3976,3816,143,4,1118300400
3977,3817,99,3,1118300400
3978,3818,235,5,1118300400
3979,3819,214,5,1118386800
3980,3820,196,5,1118386800
3981,3821,196,5,1118473200
3982,3822,242,5,1118473200
3983,3823,235,3,1118559600
3984,3824,243,5,1118559600
3985,3825,230,5,1118646000
3986,3826,239,4,1118646000
3987,3827,92,2,1118646000
3988,3828,243,4,1118646000
3989,3829,89,1,1118732400
3990,3830,103,5,1118732400
3991,3831,175,5,1118732400
3992,3832,237,5,1118732400
3993,3833,219,3,1118818800
3994,3834,213,5,1118818800
3995,3835,167,5,1118818800
